Date,Time,Name,Status
10/21/2019,13:54:26,BLUE-TNK-2,RampUp
10/21/2019,13:54:26,WHITE-TNK-3,ON
10/21/2019,13:54:26,BLUE-TNK-3,ON
10/21/2019,13:54:26,WHITE-TNK-4,ON
10/21/2019,13:54:26,BLUE-TNK-4,ON
10/21/2019,13:54:26,BluLED_24_5,ON
10/21/2019,13:54:26,WhtLED_24_6,ON
10/21/2019,13:54:26,SOL-TNK-2,ON
10/21/2019,13:54:26,SOL-TNK-4,ON
10/21/2019,13:56:29,WHITE-TNK-1,RampUp
10/21/2019,13:56:29,BLUE-TNK-1,RampUp
10/21/2019,13:56:29,WHITE-TNK-2,RampUp
10/21/2019,13:56:29,BLUE-TNK-2,RampUp
10/21/2019,13:56:29,WHITE-TNK-3,ON
10/21/2019,13:56:29,BLUE-TNK-3,ON
10/21/2019,13:56:29,WHITE-TNK-4,ON
10/21/2019,13:56:29,BLUE-TNK-4,ON
10/21/2019,13:56:29,BluLED_24_5,ON
10/21/2019,13:56:29,WhtLED_24_6,ON
10/21/2019,13:56:29,SOL-TNK-2,ON
10/21/2019,13:56:29,SOL-TNK-4,ON
10/21/2019,13:59:35,WHITE-TNK-1,RampUp
10/21/2019,13:59:35,BLUE-TNK-1,RampUp
10/21/2019,13:59:35,WHITE-TNK-2,RampUp
10/21/2019,13:59:35,BLUE-TNK-2,RampUp
10/21/2019,13:59:35,WHITE-TNK-3,ON
10/21/2019,13:59:35,BLUE-TNK-3,ON
10/21/2019,13:59:35,WHITE-TNK-4,ON
10/21/2019,13:59:35,BLUE-TNK-4,ON
10/21/2019,13:59:35,BluLED_24_5,ON
10/21/2019,13:59:35,WhtLED_24_6,ON
10/21/2019,13:59:35,SOL-TNK-2,ON
10/21/2019,13:59:35,SOL-TNK-4,ON
10/21/2019,14:06:59,WHITE-TNK-1,RampUp
10/21/2019,14:06:59,BLUE-TNK-1,RampUp
10/21/2019,14:06:59,WHITE-TNK-2,RampUp
10/21/2019,14:06:59,BLUE-TNK-2,RampUp
10/21/2019,14:06:59,WHITE-TNK-3,ON
10/21/2019,14:06:59,BLUE-TNK-3,ON
10/21/2019,14:06:59,WHITE-TNK-4,ON
10/21/2019,14:06:59,BLUE-TNK-4,ON
10/21/2019,14:06:59,BluLED_24_5,ON
10/21/2019,14:06:59,WhtLED_24_6,ON
10/21/2019,14:06:59,SOL-TNK-2,ON
10/21/2019,14:06:59,SOL-TNK-4,ON
10/21/2019,14:08:28,WHITE-TNK-1,RampUp
10/21/2019,14:08:28,BLUE-TNK-1,RampUp
10/21/2019,14:08:28,WHITE-TNK-2,RampUp
10/21/2019,14:08:28,BLUE-TNK-2,RampUp
10/21/2019,14:08:28,WHITE-TNK-3,ON
10/21/2019,14:08:28,BLUE-TNK-3,ON
10/21/2019,14:08:28,WHITE-TNK-4,ON
10/21/2019,14:08:28,BLUE-TNK-4,ON
10/21/2019,14:08:28,BluLED_24_5,ON
10/21/2019,14:08:28,WhtLED_24_6,ON
10/21/2019,14:08:28,SOL-TNK-2,ON
10/21/2019,14:08:28,SOL-TNK-4,ON
10/21/2019,14:11:55,WHITE-TNK-1,RampUp
10/21/2019,14:11:55,BLUE-TNK-1,RampUp
10/21/2019,14:11:55,WHITE-TNK-2,RampUp
10/21/2019,14:11:55,BLUE-TNK-2,RampUp
10/21/2019,14:11:55,WHITE-TNK-3,ON
10/21/2019,14:11:55,BLUE-TNK-3,ON
10/21/2019,14:11:55,WHITE-TNK-4,ON
10/21/2019,14:11:55,BLUE-TNK-4,ON
10/21/2019,14:11:55,BluLED_24_5,ON
10/21/2019,14:11:55,WhtLED_24_6,ON
10/21/2019,14:11:55,SOL-TNK-2,ON
10/21/2019,14:11:55,SOL-TNK-4,ON
10/21/2019,14:17:10,WHITE-TNK-1,RampUp
10/21/2019,14:17:10,BLUE-TNK-1,RampUp
10/21/2019,14:17:10,WHITE-TNK-2,RampUp
10/21/2019,14:17:10,BLUE-TNK-2,RampUp
10/21/2019,14:17:10,WHITE-TNK-3,ON
10/21/2019,14:17:10,BLUE-TNK-3,ON
10/21/2019,14:17:10,WHITE-TNK-4,ON
10/21/2019,14:17:10,BLUE-TNK-4,ON
10/21/2019,14:17:10,BluLED_24_5,ON
10/21/2019,14:17:10,WhtLED_24_6,ON
10/21/2019,14:17:10,SOL-TNK-2,ON
10/21/2019,14:17:10,SOL-TNK-4,ON
10/21/2019,14:25:49,WHITE-TNK-1,RampUp
10/21/2019,14:25:49,BLUE-TNK-1,RampUp
10/21/2019,14:25:49,WHITE-TNK-2,RampUp
10/21/2019,14:25:49,BLUE-TNK-2,RampUp
10/21/2019,14:25:49,WHITE-TNK-3,ON
10/21/2019,14:25:49,BLUE-TNK-3,ON
10/21/2019,14:25:49,WHITE-TNK-4,ON
10/21/2019,14:25:49,BLUE-TNK-4,ON
10/21/2019,14:25:49,BluLED_24_5,ON
10/21/2019,14:25:49,WhtLED_24_6,ON
10/21/2019,14:25:49,SOL-TNK-2,ON
10/21/2019,14:25:49,SOL-TNK-4,ON
10/21/2019,14:29:22,WHITE-TNK-1,RampUp
10/21/2019,14:29:22,BLUE-TNK-1,RampUp
10/21/2019,14:29:22,WHITE-TNK-2,RampUp
10/21/2019,14:29:22,BLUE-TNK-2,RampUp
10/21/2019,14:29:22,WHITE-TNK-3,ON
10/21/2019,14:29:22,BLUE-TNK-3,ON
10/21/2019,14:29:22,WHITE-TNK-4,ON
10/21/2019,14:29:22,BLUE-TNK-4,ON
10/21/2019,14:29:22,BluLED_24_5,ON
10/21/2019,14:29:22,WhtLED_24_6,ON
10/21/2019,14:29:22,SOL-TNK-2,ON
10/21/2019,14:29:22,SOL-TNK-4,ON
10/21/2019,14:34:25,WHITE-TNK-1,RampUp
10/21/2019,14:34:25,BLUE-TNK-1,RampUp
10/21/2019,14:34:25,WHITE-TNK-2,RampUp
10/21/2019,14:34:25,BLUE-TNK-2,RampUp
10/21/2019,14:34:25,WHITE-TNK-3,ON
10/21/2019,14:34:25,BLUE-TNK-3,ON
10/21/2019,14:34:25,WHITE-TNK-4,ON
10/21/2019,14:34:25,BLUE-TNK-4,ON
10/21/2019,14:34:25,BluLED_24_5,ON
10/21/2019,14:34:25,WhtLED_24_6,ON
10/21/2019,14:34:25,SOL-TNK-2,ON
10/21/2019,14:34:25,SOL-TNK-4,ON
10/21/2019,14:35:54,WHITE-TNK-1,RampUp
10/21/2019,14:35:54,BLUE-TNK-1,RampUp
10/21/2019,14:35:54,WHITE-TNK-2,RampUp
10/21/2019,14:35:54,BLUE-TNK-2,RampUp
10/21/2019,14:35:54,WHITE-TNK-3,ON
10/21/2019,14:35:54,BLUE-TNK-3,ON
10/21/2019,14:35:54,WHITE-TNK-4,ON
10/21/2019,14:35:54,BLUE-TNK-4,ON
10/21/2019,14:35:54,BluLED_24_5,ON
10/21/2019,14:35:54,WhtLED_24_6,ON
10/21/2019,14:35:54,SOL-TNK-2,ON
10/21/2019,14:35:54,SOL-TNK-4,ON
10/21/2019,14:48:55,WHITE-TNK-1,RampUp
10/21/2019,14:48:55,BLUE-TNK-1,RampUp
10/21/2019,14:48:55,WHITE-TNK-2,RampUp
10/21/2019,14:48:55,BLUE-TNK-2,RampUp
10/21/2019,14:48:55,WHITE-TNK-3,ON
10/21/2019,14:48:55,BLUE-TNK-3,ON
10/21/2019,14:48:55,WHITE-TNK-4,ON
10/21/2019,14:48:55,BLUE-TNK-4,ON
10/21/2019,14:48:55,BluLED_24_5,ON
10/21/2019,14:48:55,WhtLED_24_6,ON
10/21/2019,14:48:55,SOL-TNK-2,ON
10/21/2019,14:48:55,SOL-TNK-4,ON
10/21/2019,14:53:24,WHITE-TNK-1,RampUp
10/21/2019,14:53:24,BLUE-TNK-1,RampUp
10/21/2019,14:53:24,WHITE-TNK-2,RampUp
10/21/2019,14:53:24,BLUE-TNK-2,RampUp
10/21/2019,14:53:24,WHITE-TNK-3,ON
10/21/2019,14:53:24,BLUE-TNK-3,ON
10/21/2019,14:53:24,WHITE-TNK-4,ON
10/21/2019,14:53:24,BLUE-TNK-4,ON
10/21/2019,14:53:24,BluLED_24_5,ON
10/21/2019,14:53:24,WhtLED_24_6,ON
10/21/2019,14:53:24,SOL-TNK-2,ON
10/21/2019,14:53:24,SOL-TNK-4,ON
10/21/2019,14:54:09,WHITE-TNK-1,RampUp
10/21/2019,14:54:09,BLUE-TNK-1,RampUp
10/21/2019,14:54:09,WHITE-TNK-2,RampUp
10/21/2019,14:54:09,BLUE-TNK-2,RampUp
10/21/2019,14:54:09,WHITE-TNK-3,ON
10/21/2019,14:54:09,BLUE-TNK-3,ON
10/21/2019,14:54:09,WHITE-TNK-4,ON
10/21/2019,14:54:09,BLUE-TNK-4,ON
10/21/2019,14:54:09,BluLED_24_5,ON
10/21/2019,14:54:09,WhtLED_24_6,ON
10/21/2019,14:54:09,SOL-TNK-2,ON
10/21/2019,14:54:09,SOL-TNK-4,ON
10/21/2019,14:57:34,WHITE-TNK-1,RampUp
10/21/2019,14:57:34,BLUE-TNK-1,RampUp
10/21/2019,14:57:34,WHITE-TNK-2,RampUp
10/21/2019,14:57:34,BLUE-TNK-2,RampUp
10/21/2019,14:57:34,WHITE-TNK-3,ON
10/21/2019,14:57:34,BLUE-TNK-3,ON
10/21/2019,14:57:34,WHITE-TNK-4,ON
10/21/2019,14:57:34,BLUE-TNK-4,ON
10/21/2019,14:57:34,BluLED_24_5,ON
10/21/2019,14:57:34,WhtLED_24_6,ON
10/21/2019,14:57:34,SOL-TNK-2,ON
10/21/2019,14:57:34,SOL-TNK-4,ON
10/21/2019,15:13:27,WHITE-TNK-1,RampUp
10/21/2019,15:13:27,BLUE-TNK-1,RampUp
10/21/2019,15:13:27,WHITE-TNK-2,RampUp
10/21/2019,15:13:27,BLUE-TNK-2,RampUp
10/21/2019,15:13:27,WHITE-TNK-3,ON
10/21/2019,15:13:27,BLUE-TNK-3,ON
10/21/2019,15:13:27,WHITE-TNK-4,ON
10/21/2019,15:13:27,BLUE-TNK-4,ON
10/21/2019,15:13:27,BluLED_24_5,ON
10/21/2019,15:13:27,WhtLED_24_6,ON
10/21/2019,15:13:27,SOL-TNK-2,ON
10/21/2019,15:13:27,SOL-TNK-4,ON
10/21/2019,15:16:17,WHITE-TNK-1,RampUp
10/21/2019,15:16:17,BLUE-TNK-1,RampUp
10/21/2019,15:16:17,WHITE-TNK-2,RampUp
10/21/2019,15:16:17,BLUE-TNK-2,RampUp
10/21/2019,15:16:17,WHITE-TNK-3,ON
10/21/2019,15:16:17,BLUE-TNK-3,ON
10/21/2019,15:16:17,WHITE-TNK-4,ON
10/21/2019,15:16:17,BLUE-TNK-4,ON
10/21/2019,15:16:17,BluLED_24_5,ON
10/21/2019,15:16:17,WhtLED_24_6,ON
10/21/2019,15:16:17,SOL-TNK-2,ON
10/21/2019,15:16:17,SOL-TNK-4,ON
10/21/2019,15:20:34,WHITE-TNK-1,RampUp
10/21/2019,15:20:34,BLUE-TNK-1,RampUp
10/21/2019,15:20:34,WHITE-TNK-2,RampUp
10/21/2019,15:20:34,BLUE-TNK-2,RampUp
10/21/2019,15:20:34,WHITE-TNK-3,ON
10/21/2019,15:20:34,BLUE-TNK-3,ON
10/21/2019,15:20:34,WHITE-TNK-4,ON
10/21/2019,15:20:34,BLUE-TNK-4,ON
10/21/2019,15:20:34,BluLED_24_5,ON
10/21/2019,15:20:34,WhtLED_24_6,ON
10/21/2019,15:20:34,SOL-TNK-2,ON
10/21/2019,15:20:34,SOL-TNK-4,ON
10/21/2019,15:32:32,WHITE-TNK-1,RampUp
10/21/2019,15:32:32,BLUE-TNK-1,RampUp
10/21/2019,15:32:32,WHITE-TNK-2,RampUp
10/21/2019,15:32:32,BLUE-TNK-2,RampUp
10/21/2019,15:32:32,WHITE-TNK-3,ON
10/21/2019,15:32:32,BLUE-TNK-3,ON
10/21/2019,15:32:32,WHITE-TNK-4,ON
10/21/2019,15:32:32,BLUE-TNK-4,ON
10/21/2019,15:32:32,BluLED_24_5,ON
10/21/2019,15:32:32,WhtLED_24_6,ON
10/21/2019,15:32:32,SOL-TNK-2,ON
10/21/2019,15:32:32,SOL-TNK-4,ON
10/21/2019,15:35:57,WHITE-TNK-1,RampUp
10/21/2019,15:35:57,BLUE-TNK-1,RampUp
10/21/2019,15:35:57,WHITE-TNK-2,RampUp
10/21/2019,15:35:57,BLUE-TNK-2,RampUp
10/21/2019,15:35:57,WHITE-TNK-3,ON
10/21/2019,15:35:57,BLUE-TNK-3,ON
10/21/2019,15:35:57,WHITE-TNK-4,ON
10/21/2019,15:35:57,BLUE-TNK-4,ON
10/21/2019,15:35:57,BluLED_24_5,ON
10/21/2019,15:35:57,WhtLED_24_6,ON
10/21/2019,15:35:57,SOL-TNK-2,ON
10/21/2019,15:35:57,SOL-TNK-4,ON
10/21/2019,15:37:16,WHITE-TNK-1,RampUp
10/21/2019,15:37:16,BLUE-TNK-1,RampUp
10/21/2019,15:37:16,WHITE-TNK-2,RampUp
10/21/2019,15:37:16,BLUE-TNK-2,RampUp
10/21/2019,15:37:16,WHITE-TNK-3,ON
10/21/2019,15:37:16,BLUE-TNK-3,ON
10/21/2019,15:37:16,WHITE-TNK-4,ON
10/21/2019,15:37:16,BLUE-TNK-4,ON
10/21/2019,15:37:16,BluLED_24_5,ON
10/21/2019,15:37:16,WhtLED_24_6,ON
10/21/2019,15:37:16,SOL-TNK-2,ON
10/21/2019,15:37:16,SOL-TNK-4,ON
10/21/2019,15:55:56,WHITE-TNK-1,RampUp
10/21/2019,15:55:56,BLUE-TNK-1,RampUp
10/21/2019,15:55:56,WHITE-TNK-2,RampUp
10/21/2019,15:55:56,BLUE-TNK-2,RampUp
10/21/2019,15:55:56,WHITE-TNK-3,ON
10/21/2019,15:55:56,BLUE-TNK-3,ON
10/21/2019,15:55:56,WHITE-TNK-4,ON
10/21/2019,15:55:56,BLUE-TNK-4,ON
10/21/2019,15:55:56,BluLED_24_5,ON
10/21/2019,15:55:56,WhtLED_24_6,ON
10/21/2019,15:55:56,SOL-TNK-2,ON
10/21/2019,15:55:56,SOL-TNK-4,ON
10/21/2019,15:57:40,WHITE-TNK-1,RampUp
10/21/2019,15:57:40,BLUE-TNK-1,RampUp
10/21/2019,15:57:40,WHITE-TNK-2,RampUp
10/21/2019,15:57:40,BLUE-TNK-2,RampUp
10/21/2019,15:57:40,WHITE-TNK-3,ON
10/21/2019,15:57:40,BLUE-TNK-3,ON
10/21/2019,15:57:40,WHITE-TNK-4,ON
10/21/2019,15:57:40,BLUE-TNK-4,ON
10/21/2019,15:57:40,BluLED_24_5,ON
10/21/2019,15:57:40,WhtLED_24_6,ON
10/21/2019,15:57:40,SOL-TNK-2,ON
10/21/2019,15:57:40,SOL-TNK-4,ON
10/21/2019,16:03:38,WHITE-TNK-1,RampUp
10/21/2019,16:03:38,BLUE-TNK-1,RampUp
10/21/2019,16:03:38,WHITE-TNK-2,RampUp
10/21/2019,16:03:38,BLUE-TNK-2,RampUp
10/21/2019,16:03:38,WHITE-TNK-3,ON
10/21/2019,16:03:38,BLUE-TNK-3,ON
10/21/2019,16:03:38,WHITE-TNK-4,ON
10/21/2019,16:03:38,BLUE-TNK-4,ON
10/21/2019,16:03:38,BluLED_24_5,ON
10/21/2019,16:03:38,WhtLED_24_6,ON
10/21/2019,16:03:38,SOL-TNK-2,ON
10/21/2019,16:03:38,SOL-TNK-4,ON
10/21/2019,16:11:00,BLUE-TNK-1,OFF
10/21/2019,16:11:00,BLUE-TNK-2,OFF
10/21/2019,16:11:00,BLUE-TNK-3,OFF
10/21/2019,16:11:00,BLUE-TNK-4,OFF
10/21/2019,16:11:00,BluLED_24_5,OFF
10/21/2019,16:27:35,WHITE-TNK-1,RampUp
10/21/2019,16:27:35,WHITE-TNK-2,RampUp
10/21/2019,16:27:35,WHITE-TNK-3,ON
10/21/2019,16:27:35,WHITE-TNK-4,ON
10/21/2019,16:27:35,WhtLED_24_6,ON
10/21/2019,16:27:35,SOL-TNK-2,ON
10/21/2019,16:27:35,SOL-TNK-4,ON
10/21/2019,16:29:32,WHITE-TNK-1,RampUp
10/21/2019,16:29:32,WHITE-TNK-2,RampUp
10/21/2019,16:29:32,WHITE-TNK-3,ON
10/21/2019,16:29:32,WHITE-TNK-4,ON
10/21/2019,16:29:32,WhtLED_24_6,ON
10/21/2019,16:29:32,SOL-TNK-2,ON
10/21/2019,16:29:32,SOL-TNK-4,ON
10/21/2019,16:46:49,WHITE-TNK-1,RampUp
10/21/2019,16:46:49,WHITE-TNK-2,RampUp
10/21/2019,16:46:49,WHITE-TNK-3,ON
10/21/2019,16:46:49,WHITE-TNK-4,ON
10/21/2019,16:46:49,WhtLED_24_6,ON
10/21/2019,16:46:49,SOL-TNK-2,ON
10/21/2019,16:46:49,SOL-TNK-4,ON
10/21/2019,16:58:04,WHITE-TNK-1,RampUp
10/21/2019,16:58:04,WHITE-TNK-2,RampUp
10/21/2019,16:58:04,WHITE-TNK-3,ON
10/21/2019,16:58:04,WHITE-TNK-4,ON
10/21/2019,16:58:04,WhtLED_24_6,ON
10/21/2019,16:58:04,SOL-TNK-2,ON
10/21/2019,16:58:04,SOL-TNK-4,ON
10/21/2019,18:14:00,WHITE-TNK-1,OFF
10/21/2019,18:14:00,WHITE-TNK-2,OFF
10/21/2019,18:14:00,WHITE-TNK-3,OFF
10/21/2019,18:14:00,WHITE-TNK-4,OFF
10/21/2019,18:14:00,WhtLED_24_6,OFF
10/22/2019,05:58:00,BLUE-TNK-1,RampUp
10/22/2019,05:58:00,BLUE-TNK-2,RampUp
10/22/2019,05:58:00,BLUE-TNK-3,ON
10/22/2019,05:58:00,BLUE-TNK-4,ON
10/22/2019,05:58:00,BluLED_24_5,ON
10/22/2019,07:04:00,WHITE-TNK-1,RampUp
10/22/2019,07:04:00,WHITE-TNK-2,RampUp
10/22/2019,07:04:00,WHITE-TNK-3,ON
10/22/2019,07:04:00,WHITE-TNK-4,ON
10/22/2019,07:04:00,WhtLED_24_6,ON
10/22/2019,11:48:02,WHITE-TNK-1,RampUp
10/22/2019,11:48:02,BLUE-TNK-1,RampUp
10/22/2019,11:48:02,WHITE-TNK-2,RampUp
10/22/2019,11:48:02,BLUE-TNK-2,RampUp
10/22/2019,11:48:02,WHITE-TNK-3,ON
10/22/2019,11:48:02,BLUE-TNK-3,ON
10/22/2019,11:48:02,WHITE-TNK-4,ON
10/22/2019,11:48:02,BLUE-TNK-4,ON
10/22/2019,11:48:02,BluLED_24_5,ON
10/22/2019,11:48:02,WhtLED_24_6,ON
10/22/2019,11:48:02,SOL-TNK-2,ON
10/22/2019,11:48:02,SOL-TNK-4,ON
10/22/2019,11:55:20,WHITE-TNK-1,RampUp
10/22/2019,11:55:20,BLUE-TNK-1,RampUp
10/22/2019,11:55:20,WHITE-TNK-2,RampUp
10/22/2019,11:55:20,BLUE-TNK-2,RampUp
10/22/2019,11:55:20,WHITE-TNK-3,ON
10/22/2019,11:55:20,BLUE-TNK-3,ON
10/22/2019,11:55:20,WHITE-TNK-4,ON
10/22/2019,11:55:20,BLUE-TNK-4,ON
10/22/2019,11:55:20,BluLED_24_5,ON
10/22/2019,11:55:20,WhtLED_24_6,ON
10/22/2019,11:55:20,SOL-TNK-2,ON
10/22/2019,11:55:20,SOL-TNK-4,ON
10/22/2019,12:07:48,WHITE-TNK-1,RampUp
10/22/2019,12:07:48,BLUE-TNK-1,RampUp
10/22/2019,12:07:48,WHITE-TNK-2,RampUp
10/22/2019,12:07:48,BLUE-TNK-2,RampUp
10/22/2019,12:07:48,WHITE-TNK-3,ON
10/22/2019,12:07:48,BLUE-TNK-3,ON
10/22/2019,12:07:48,WHITE-TNK-4,ON
10/22/2019,12:07:48,BLUE-TNK-4,ON
10/22/2019,12:07:48,BluLED_24_5,ON
10/22/2019,12:07:48,WhtLED_24_6,ON
10/22/2019,12:07:48,SOL-TNK-2,ON
10/22/2019,12:07:48,SOL-TNK-4,ON
10/22/2019,12:18:56,WHITE-TNK-1,RampUp
10/22/2019,12:18:56,BLUE-TNK-1,RampUp
10/22/2019,12:18:56,WHITE-TNK-2,RampUp
10/22/2019,12:18:56,BLUE-TNK-2,RampUp
10/22/2019,12:18:56,WHITE-TNK-3,ON
10/22/2019,12:18:56,BLUE-TNK-3,ON
10/22/2019,12:18:56,WHITE-TNK-4,ON
10/22/2019,12:18:56,BLUE-TNK-4,ON
10/22/2019,12:18:56,BluLED_24_5,ON
10/22/2019,12:18:56,WhtLED_24_6,ON
10/22/2019,12:18:56,SOL-TNK-2,ON
10/22/2019,12:18:56,SOL-TNK-4,ON
10/22/2019,12:27:13,WHITE-TNK-1,RampUp
10/22/2019,12:27:13,BLUE-TNK-1,RampUp
10/22/2019,12:27:13,WHITE-TNK-2,RampUp
10/22/2019,12:27:13,BLUE-TNK-2,RampUp
10/22/2019,12:27:13,WHITE-TNK-3,ON
10/22/2019,12:27:13,BLUE-TNK-3,ON
10/22/2019,12:27:13,WHITE-TNK-4,ON
10/22/2019,12:27:13,BLUE-TNK-4,ON
10/22/2019,12:27:13,BluLED_24_5,ON
10/22/2019,12:27:13,WhtLED_24_6,ON
10/22/2019,12:27:13,SOL-TNK-2,ON
10/22/2019,12:27:13,SOL-TNK-4,ON
10/22/2019,12:35:55,WHITE-TNK-1,RampUp
10/22/2019,12:35:55,BLUE-TNK-1,RampUp
10/22/2019,12:35:55,WHITE-TNK-2,RampUp
10/22/2019,12:35:55,BLUE-TNK-2,RampUp
10/22/2019,12:35:55,WHITE-TNK-3,ON
10/22/2019,12:35:55,BLUE-TNK-3,ON
10/22/2019,12:35:55,WHITE-TNK-4,ON
10/22/2019,12:35:55,BLUE-TNK-4,ON
10/22/2019,12:35:55,BluLED_24_5,ON
10/22/2019,12:35:55,WhtLED_24_6,ON
10/22/2019,12:35:55,SOL-TNK-2,ON
10/22/2019,12:35:55,SOL-TNK-4,ON
10/22/2019,12:43:23,WHITE-TNK-1,RampUp
10/22/2019,12:43:23,BLUE-TNK-1,RampUp
10/22/2019,12:43:23,WHITE-TNK-2,RampUp
10/22/2019,12:43:23,BLUE-TNK-2,RampUp
10/22/2019,12:43:23,WHITE-TNK-3,ON
10/22/2019,12:43:23,BLUE-TNK-3,ON
10/22/2019,12:43:23,WHITE-TNK-4,ON
10/22/2019,12:43:23,BLUE-TNK-4,ON
10/22/2019,12:43:23,BluLED_24_5,ON
10/22/2019,12:43:23,WhtLED_24_6,ON
10/22/2019,12:43:23,SOL-TNK-2,ON
10/22/2019,12:43:23,SOL-TNK-4,ON
10/22/2019,12:56:49,WHITE-TNK-1,RampUp
10/22/2019,12:56:49,BLUE-TNK-1,RampUp
10/22/2019,12:56:49,WHITE-TNK-2,RampUp
10/22/2019,12:56:49,BLUE-TNK-2,RampUp
10/22/2019,12:56:49,WHITE-TNK-3,ON
10/22/2019,12:56:49,BLUE-TNK-3,ON
10/22/2019,12:56:49,WHITE-TNK-4,ON
10/22/2019,12:56:49,BLUE-TNK-4,ON
10/22/2019,12:56:49,BluLED_24_5,ON
10/22/2019,12:56:49,WhtLED_24_6,ON
10/22/2019,12:56:49,SOL-TNK-2,ON
10/22/2019,12:56:49,SOL-TNK-4,ON
10/22/2019,13:19:18,WHITE-TNK-1,RampUp
10/22/2019,13:19:18,BLUE-TNK-1,RampUp
10/22/2019,13:19:18,WHITE-TNK-2,RampUp
10/22/2019,13:19:18,BLUE-TNK-2,RampUp
10/22/2019,13:19:18,WHITE-TNK-3,ON
10/22/2019,13:19:18,BLUE-TNK-3,ON
10/22/2019,13:19:18,WHITE-TNK-4,ON
10/22/2019,13:19:18,BLUE-TNK-4,ON
10/22/2019,13:19:18,BluLED_24_5,ON
10/22/2019,13:19:18,WhtLED_24_6,ON
10/22/2019,13:19:18,SOL-TNK-2,ON
10/22/2019,13:19:18,SOL-TNK-4,ON
10/22/2019,13:21:45,WHITE-TNK-1,RampUp
10/22/2019,13:21:45,BLUE-TNK-1,RampUp
10/22/2019,13:21:45,WHITE-TNK-2,RampUp
10/22/2019,13:21:45,BLUE-TNK-2,RampUp
10/22/2019,13:21:45,WHITE-TNK-3,ON
10/22/2019,13:21:45,BLUE-TNK-3,ON
10/22/2019,13:21:45,WHITE-TNK-4,ON
10/22/2019,13:21:45,BLUE-TNK-4,ON
10/22/2019,13:21:45,BluLED_24_5,ON
10/22/2019,13:21:45,WhtLED_24_6,ON
10/22/2019,13:21:45,SOL-TNK-2,ON
10/22/2019,13:21:45,SOL-TNK-4,ON
10/22/2019,13:35:30,WHITE-TNK-1,RampUp
10/22/2019,13:35:30,BLUE-TNK-1,RampUp
10/22/2019,13:35:30,WHITE-TNK-2,RampUp
10/22/2019,13:35:30,BLUE-TNK-2,RampUp
10/22/2019,13:35:30,WHITE-TNK-3,ON
10/22/2019,13:35:30,BLUE-TNK-3,ON
10/22/2019,13:35:30,WHITE-TNK-4,ON
10/22/2019,13:35:30,BLUE-TNK-4,ON
10/22/2019,13:35:30,BluLED_24_5,ON
10/22/2019,13:35:30,WhtLED_24_6,ON
10/22/2019,13:35:30,SOL-TNK-2,ON
10/22/2019,13:35:30,SOL-TNK-4,ON
10/22/2019,13:41:42,WHITE-TNK-1,RampUp
10/22/2019,13:41:42,BLUE-TNK-1,RampUp
10/22/2019,13:41:42,WHITE-TNK-2,RampUp
10/22/2019,13:41:42,BLUE-TNK-2,RampUp
10/22/2019,13:41:42,WHITE-TNK-3,ON
10/22/2019,13:41:42,BLUE-TNK-3,ON
10/22/2019,13:41:42,WHITE-TNK-4,ON
10/22/2019,13:41:42,BLUE-TNK-4,ON
10/22/2019,13:41:42,BluLED_24_5,ON
10/22/2019,13:41:42,WhtLED_24_6,ON
10/22/2019,13:41:42,SOL-TNK-2,ON
10/22/2019,13:41:42,SOL-TNK-4,ON
10/22/2019,13:48:36,WHITE-TNK-1,RampUp
10/22/2019,13:48:36,BLUE-TNK-1,RampUp
10/22/2019,13:48:36,WHITE-TNK-2,RampUp
10/22/2019,13:48:36,BLUE-TNK-2,RampUp
10/22/2019,13:48:36,WHITE-TNK-3,ON
10/22/2019,13:48:36,BLUE-TNK-3,ON
10/22/2019,13:48:36,WHITE-TNK-4,ON
10/22/2019,13:48:36,BLUE-TNK-4,ON
10/22/2019,13:48:36,BluLED_24_5,ON
10/22/2019,13:48:36,WhtLED_24_6,ON
10/22/2019,13:48:36,SOL-TNK-2,ON
10/22/2019,13:48:36,SOL-TNK-4,ON
10/22/2019,13:50:47,WHITE-TNK-1,RampUp
10/22/2019,13:50:47,BLUE-TNK-1,RampUp
10/22/2019,13:50:47,WHITE-TNK-2,RampUp
10/22/2019,13:50:47,BLUE-TNK-2,RampUp
10/22/2019,13:50:47,WHITE-TNK-3,ON
10/22/2019,13:50:47,BLUE-TNK-3,ON
10/22/2019,13:50:47,WHITE-TNK-4,ON
10/22/2019,13:50:47,BLUE-TNK-4,ON
10/22/2019,13:50:47,BluLED_24_5,ON
10/22/2019,13:50:47,WhtLED_24_6,ON
10/22/2019,13:50:47,SOL-TNK-2,ON
10/22/2019,13:50:47,SOL-TNK-4,ON
10/22/2019,13:58:00,WHITE-TNK-1,RampUp
10/22/2019,13:58:00,BLUE-TNK-1,RampUp
10/22/2019,13:58:00,WHITE-TNK-2,RampUp
10/22/2019,13:58:00,BLUE-TNK-2,RampUp
10/22/2019,13:58:00,WHITE-TNK-3,ON
10/22/2019,13:58:00,BLUE-TNK-3,ON
10/22/2019,13:58:00,WHITE-TNK-4,ON
10/22/2019,13:58:00,BLUE-TNK-4,ON
10/22/2019,13:58:00,BluLED_24_5,ON
10/22/2019,13:58:00,WhtLED_24_6,ON
10/22/2019,13:58:00,SOL-TNK-2,ON
10/22/2019,13:58:00,SOL-TNK-4,ON
