Date,Time,Name,Status
10/07/2019,18:30:00,WHITE-TNK-18,OFF
10/07/2019,18:30:00,WHITE-TNK-19,OFF
10/07/2019,18:30:00,WHITE-TNK-20,OFF
10/07/2019,23:45:00,SOL-TNK-17,OFF
10/07/2019,23:45:00,SOL-TNK-19,OFF
10/07/2019,23:45:00,SOL-TNK-18,OFF
10/07/2019,23:45:00,SOL-TNK-20,OFF
10/08/2019,05:36:00,BLUE-TNK-17,OFF
10/08/2019,05:36:00,BLUE-TNK-18,OFF
10/08/2019,05:36:00,BLUE-TNK-19,OFF
10/08/2019,05:36:00,BLUE-TNK-20,OFF
10/08/2019,06:00:00,SOL-TNK-17,ON
10/08/2019,06:00:00,SOL-TNK-19,ON
10/08/2019,06:00:00,SOL-TNK-18,ON
10/08/2019,06:00:00,SOL-TNK-20,ON
10/08/2019,06:53:00,WHITE-TNK-17,RampUp
10/08/2019,06:53:00,WHITE-TNK-18,RampUp
10/08/2019,06:53:00,WHITE-TNK-19,RampUp
10/08/2019,06:53:00,WHITE-TNK-20,RampUp
10/08/2019,12:15:00,SOL-TNK-17,OFF
10/08/2019,12:15:00,SOL-TNK-19,OFF
10/08/2019,12:15:00,SOL-TNK-18,OFF
10/08/2019,12:15:00,SOL-TNK-20,OFF
10/08/2019,18:29:00,WHITE-TNK-17,OFF
10/08/2019,18:29:00,WHITE-TNK-18,OFF
10/08/2019,18:29:00,WHITE-TNK-19,OFF
10/08/2019,18:29:00,WHITE-TNK-20,OFF
10/08/2019,18:30:00,SOL-TNK-17,ON
10/08/2019,18:30:00,SOL-TNK-19,ON
10/08/2019,18:30:00,SOL-TNK-18,ON
10/08/2019,18:30:00,SOL-TNK-20,ON
10/08/2019,18:35:00,BLUE-TNK-17,RampUp
10/08/2019,18:35:00,BLUE-TNK-18,RampUp
10/08/2019,18:35:00,BLUE-TNK-19,RampUp
10/08/2019,18:35:00,BLUE-TNK-20,RampUp
10/09/2019,00:45:00,SOL-TNK-17,OFF
10/09/2019,00:45:00,SOL-TNK-19,OFF
10/09/2019,00:45:00,SOL-TNK-18,OFF
10/09/2019,00:45:00,SOL-TNK-20,OFF
10/09/2019,06:25:00,BLUE-TNK-17,OFF
10/09/2019,06:25:00,BLUE-TNK-18,OFF
10/09/2019,06:25:00,BLUE-TNK-19,OFF
10/09/2019,06:25:00,BLUE-TNK-20,OFF
10/09/2019,06:54:00,WHITE-TNK-17,RampUp
10/09/2019,06:54:00,WHITE-TNK-18,RampUp
10/09/2019,06:54:00,WHITE-TNK-19,RampUp
10/09/2019,06:54:00,WHITE-TNK-20,RampUp
10/09/2019,07:00:00,SOL-TNK-17,ON
10/09/2019,07:00:00,SOL-TNK-19,ON
10/09/2019,07:00:00,SOL-TNK-18,ON
10/09/2019,07:00:00,SOL-TNK-20,ON
10/09/2019,13:15:00,SOL-TNK-17,OFF
10/09/2019,13:15:00,SOL-TNK-19,OFF
10/09/2019,13:15:00,SOL-TNK-18,OFF
10/09/2019,13:15:00,SOL-TNK-20,OFF
10/09/2019,18:28:00,WHITE-TNK-17,OFF
10/09/2019,18:28:00,WHITE-TNK-18,OFF
10/09/2019,18:28:00,WHITE-TNK-19,OFF
10/09/2019,18:28:00,WHITE-TNK-20,OFF
10/09/2019,19:24:00,BLUE-TNK-17,RampUp
10/09/2019,19:24:00,BLUE-TNK-18,RampUp
10/09/2019,19:24:00,BLUE-TNK-19,RampUp
10/09/2019,19:24:00,BLUE-TNK-20,RampUp
10/09/2019,19:30:00,SOL-TNK-17,ON
10/09/2019,19:30:00,SOL-TNK-19,ON
10/09/2019,19:30:00,SOL-TNK-18,ON
10/09/2019,19:30:00,SOL-TNK-20,ON
10/10/2019,01:45:00,SOL-TNK-17,OFF
10/10/2019,01:45:00,SOL-TNK-19,OFF
10/10/2019,01:45:00,SOL-TNK-18,OFF
10/10/2019,01:45:00,SOL-TNK-20,OFF
10/10/2019,06:55:00,WHITE-TNK-17,RampUp
10/10/2019,06:55:00,WHITE-TNK-18,RampUp
10/10/2019,06:55:00,WHITE-TNK-19,RampUp
10/10/2019,06:55:00,WHITE-TNK-20,RampUp
10/10/2019,07:14:00,BLUE-TNK-17,OFF
10/10/2019,07:14:00,BLUE-TNK-18,OFF
10/10/2019,07:14:00,BLUE-TNK-19,OFF
10/10/2019,07:14:00,BLUE-TNK-20,OFF
10/10/2019,08:00:00,SOL-TNK-17,ON
10/10/2019,08:00:00,SOL-TNK-19,ON
10/10/2019,08:00:00,SOL-TNK-18,ON
10/10/2019,08:00:00,SOL-TNK-20,ON
10/10/2019,14:15:00,SOL-TNK-17,OFF
10/10/2019,14:15:00,SOL-TNK-19,OFF
10/10/2019,14:15:00,SOL-TNK-18,OFF
10/10/2019,14:15:00,SOL-TNK-20,OFF
10/10/2019,18:27:00,WHITE-TNK-17,OFF
10/10/2019,18:27:00,WHITE-TNK-18,OFF
10/10/2019,18:27:00,WHITE-TNK-19,OFF
10/10/2019,18:27:00,WHITE-TNK-20,OFF
10/10/2019,20:13:00,BLUE-TNK-17,RampUp
10/10/2019,20:13:00,BLUE-TNK-18,RampUp
10/10/2019,20:13:00,BLUE-TNK-19,RampUp
10/10/2019,20:13:00,BLUE-TNK-20,RampUp
10/10/2019,20:30:00,SOL-TNK-17,ON
10/10/2019,20:30:00,SOL-TNK-19,ON
10/10/2019,20:30:00,SOL-TNK-18,ON
10/10/2019,20:30:00,SOL-TNK-20,ON
10/11/2019,02:45:00,SOL-TNK-17,OFF
10/11/2019,02:45:00,SOL-TNK-19,OFF
10/11/2019,02:45:00,SOL-TNK-18,OFF
10/11/2019,02:45:00,SOL-TNK-20,OFF
10/11/2019,06:56:00,WHITE-TNK-17,RampUp
10/11/2019,06:56:00,WHITE-TNK-18,RampUp
10/11/2019,06:56:00,WHITE-TNK-19,RampUp
10/11/2019,06:56:00,WHITE-TNK-20,RampUp
10/11/2019,08:03:00,BLUE-TNK-17,OFF
10/11/2019,08:03:00,BLUE-TNK-18,OFF
10/11/2019,08:03:00,BLUE-TNK-19,OFF
10/11/2019,08:03:00,BLUE-TNK-20,OFF
10/11/2019,09:00:00,SOL-TNK-17,ON
10/11/2019,09:00:00,SOL-TNK-19,ON
10/11/2019,09:00:00,SOL-TNK-18,ON
10/11/2019,09:00:00,SOL-TNK-20,ON
10/11/2019,15:15:00,SOL-TNK-17,OFF
10/11/2019,15:15:00,SOL-TNK-19,OFF
10/11/2019,15:15:00,SOL-TNK-18,OFF
10/11/2019,15:15:00,SOL-TNK-20,OFF
10/11/2019,18:26:00,WHITE-TNK-17,OFF
10/11/2019,18:26:00,WHITE-TNK-18,OFF
10/11/2019,18:26:00,WHITE-TNK-19,OFF
10/11/2019,18:26:00,WHITE-TNK-20,OFF
10/11/2019,21:02:00,BLUE-TNK-17,RampUp
10/11/2019,21:02:00,BLUE-TNK-18,RampUp
10/11/2019,21:02:00,BLUE-TNK-19,RampUp
10/11/2019,21:02:00,BLUE-TNK-20,RampUp
10/11/2019,21:30:00,SOL-TNK-17,ON
10/11/2019,21:30:00,SOL-TNK-19,ON
10/11/2019,21:30:00,SOL-TNK-18,ON
10/11/2019,21:30:00,SOL-TNK-20,ON
10/12/2019,03:45:00,SOL-TNK-17,OFF
10/12/2019,03:45:00,SOL-TNK-19,OFF
10/12/2019,03:45:00,SOL-TNK-18,OFF
10/12/2019,03:45:00,SOL-TNK-20,OFF
10/12/2019,06:56:00,WHITE-TNK-17,RampUp
10/12/2019,06:56:00,WHITE-TNK-18,RampUp
10/12/2019,06:56:00,WHITE-TNK-19,RampUp
10/12/2019,06:56:00,WHITE-TNK-20,RampUp
10/12/2019,08:51:00,BLUE-TNK-17,OFF
10/12/2019,08:51:00,BLUE-TNK-18,OFF
10/12/2019,08:51:00,BLUE-TNK-19,OFF
10/12/2019,08:51:00,BLUE-TNK-20,OFF
10/12/2019,10:00:00,SOL-TNK-17,ON
10/12/2019,10:00:00,SOL-TNK-19,ON
10/12/2019,10:00:00,SOL-TNK-18,ON
10/12/2019,10:00:00,SOL-TNK-20,ON
10/12/2019,16:15:00,SOL-TNK-17,OFF
10/12/2019,16:15:00,SOL-TNK-19,OFF
10/12/2019,16:15:00,SOL-TNK-18,OFF
10/12/2019,16:15:00,SOL-TNK-20,OFF
10/12/2019,18:24:00,WHITE-TNK-17,OFF
10/12/2019,18:24:00,WHITE-TNK-18,OFF
10/12/2019,18:24:00,WHITE-TNK-19,OFF
10/12/2019,18:24:00,WHITE-TNK-20,OFF
10/12/2019,21:50:00,BLUE-TNK-17,RampUp
10/12/2019,21:50:00,BLUE-TNK-18,RampUp
10/12/2019,21:50:00,BLUE-TNK-19,RampUp
10/12/2019,21:50:00,BLUE-TNK-20,RampUp
10/12/2019,22:30:00,SOL-TNK-17,ON
10/12/2019,22:30:00,SOL-TNK-19,ON
10/12/2019,22:30:00,SOL-TNK-18,ON
10/12/2019,22:30:00,SOL-TNK-20,ON
10/13/2019,04:45:00,SOL-TNK-17,OFF
10/13/2019,04:45:00,SOL-TNK-19,OFF
10/13/2019,04:45:00,SOL-TNK-18,OFF
10/13/2019,04:45:00,SOL-TNK-20,OFF
10/13/2019,06:57:00,WHITE-TNK-17,RampUp
10/13/2019,06:57:00,WHITE-TNK-18,RampUp
10/13/2019,06:57:00,WHITE-TNK-19,RampUp
10/13/2019,06:57:00,WHITE-TNK-20,RampUp
10/13/2019,09:40:00,BLUE-TNK-17,OFF
10/13/2019,09:40:00,BLUE-TNK-18,OFF
10/13/2019,09:40:00,BLUE-TNK-19,OFF
10/13/2019,09:40:00,BLUE-TNK-20,OFF
10/13/2019,11:00:00,SOL-TNK-17,ON
10/13/2019,11:00:00,SOL-TNK-19,ON
10/13/2019,11:00:00,SOL-TNK-18,ON
10/13/2019,11:00:00,SOL-TNK-20,ON
10/13/2019,17:15:00,SOL-TNK-17,OFF
10/13/2019,17:15:00,SOL-TNK-19,OFF
10/13/2019,17:15:00,SOL-TNK-18,OFF
10/13/2019,17:15:00,SOL-TNK-20,OFF
10/13/2019,18:23:00,WHITE-TNK-17,OFF
10/13/2019,18:23:00,WHITE-TNK-18,OFF
10/13/2019,18:23:00,WHITE-TNK-19,OFF
10/13/2019,18:23:00,WHITE-TNK-20,OFF
10/13/2019,22:39:00,BLUE-TNK-17,RampUp
10/13/2019,22:39:00,BLUE-TNK-18,RampUp
10/13/2019,22:39:00,BLUE-TNK-19,RampUp
10/13/2019,22:39:00,BLUE-TNK-20,RampUp
10/13/2019,23:30:00,SOL-TNK-17,ON
10/13/2019,23:30:00,SOL-TNK-19,ON
10/13/2019,23:30:00,SOL-TNK-18,ON
10/13/2019,23:30:00,SOL-TNK-20,ON
10/14/2019,05:45:00,SOL-TNK-17,OFF
10/14/2019,05:45:00,SOL-TNK-19,OFF
10/14/2019,05:45:00,SOL-TNK-18,OFF
10/14/2019,05:45:00,SOL-TNK-20,OFF
10/14/2019,06:58:00,WHITE-TNK-17,RampUp
10/14/2019,06:58:00,WHITE-TNK-18,RampUp
10/14/2019,06:58:00,WHITE-TNK-19,RampUp
10/14/2019,06:58:00,WHITE-TNK-20,RampUp
10/14/2019,10:29:00,BLUE-TNK-17,OFF
10/14/2019,10:29:00,BLUE-TNK-18,OFF
10/14/2019,10:29:00,BLUE-TNK-19,OFF
10/14/2019,10:29:00,BLUE-TNK-20,OFF
10/14/2019,12:00:00,SOL-TNK-17,ON
10/14/2019,12:00:00,SOL-TNK-19,ON
10/14/2019,12:00:00,SOL-TNK-18,ON
10/14/2019,12:00:00,SOL-TNK-20,ON
10/14/2019,18:15:00,SOL-TNK-17,OFF
10/14/2019,18:15:00,SOL-TNK-19,OFF
10/14/2019,18:15:00,SOL-TNK-18,OFF
10/14/2019,18:15:00,SOL-TNK-20,OFF
10/14/2019,18:22:00,WHITE-TNK-17,OFF
10/14/2019,18:22:00,WHITE-TNK-18,OFF
10/14/2019,18:22:00,WHITE-TNK-19,OFF
10/14/2019,18:22:00,WHITE-TNK-20,OFF
10/14/2019,23:28:00,BLUE-TNK-17,RampUp
10/14/2019,23:28:00,BLUE-TNK-18,RampUp
10/14/2019,23:28:00,BLUE-TNK-19,RampUp
10/14/2019,23:28:00,BLUE-TNK-20,RampUp
10/15/2019,00:30:00,SOL-TNK-17,ON
10/15/2019,00:30:00,SOL-TNK-19,ON
10/15/2019,00:30:00,SOL-TNK-18,ON
10/15/2019,00:30:00,SOL-TNK-20,ON
10/15/2019,06:45:00,SOL-TNK-17,OFF
10/15/2019,06:45:00,SOL-TNK-19,OFF
10/15/2019,06:45:00,SOL-TNK-18,OFF
10/15/2019,06:45:00,SOL-TNK-20,OFF
10/15/2019,06:59:00,WHITE-TNK-17,RampUp
10/15/2019,06:59:00,WHITE-TNK-18,RampUp
10/15/2019,06:59:00,WHITE-TNK-19,RampUp
10/15/2019,06:59:00,WHITE-TNK-20,RampUp
10/15/2019,11:18:00,BLUE-TNK-17,OFF
10/15/2019,11:18:00,BLUE-TNK-18,OFF
10/15/2019,11:18:00,BLUE-TNK-19,OFF
10/15/2019,11:18:00,BLUE-TNK-20,OFF
10/15/2019,13:00:00,SOL-TNK-17,ON
10/15/2019,13:00:00,SOL-TNK-19,ON
10/15/2019,13:00:00,SOL-TNK-18,ON
10/15/2019,13:00:00,SOL-TNK-20,ON
10/15/2019,18:21:00,WHITE-TNK-17,OFF
10/15/2019,18:21:00,WHITE-TNK-18,OFF
10/15/2019,18:21:00,WHITE-TNK-19,OFF
10/15/2019,18:21:00,WHITE-TNK-20,OFF
10/15/2019,19:15:00,SOL-TNK-17,OFF
10/15/2019,19:15:00,SOL-TNK-19,OFF
10/15/2019,19:15:00,SOL-TNK-18,OFF
10/15/2019,19:15:00,SOL-TNK-20,OFF
10/16/2019,00:17:00,BLUE-TNK-17,RampUp
10/16/2019,00:17:00,BLUE-TNK-18,RampUp
10/16/2019,00:17:00,BLUE-TNK-19,RampUp
10/16/2019,00:17:00,BLUE-TNK-20,RampUp
10/16/2019,00:34:44,BLUE-TNK-17,OFF
10/16/2019,00:34:44,BLUE-TNK-18,OFF
10/16/2019,00:34:44,BLUE-TNK-19,OFF
10/16/2019,00:34:44,BLUE-TNK-20,OFF
10/16/2019,01:06:00,BLUE-TNK-17,RampUp
10/16/2019,01:06:00,BLUE-TNK-18,RampUp
10/16/2019,01:06:00,BLUE-TNK-19,RampUp
10/16/2019,01:06:00,BLUE-TNK-20,RampUp
10/16/2019,01:30:00,SOL-TNK-17,ON
10/16/2019,01:30:00,SOL-TNK-19,ON
10/16/2019,01:30:00,SOL-TNK-18,ON
10/16/2019,01:30:00,SOL-TNK-20,ON
10/16/2019,07:00:00,WHITE-TNK-17,RampUp
10/16/2019,07:00:00,WHITE-TNK-18,RampUp
10/16/2019,07:00:00,WHITE-TNK-19,RampUp
10/16/2019,07:00:00,WHITE-TNK-20,RampUp
10/16/2019,07:45:00,SOL-TNK-17,OFF
10/16/2019,07:45:00,SOL-TNK-19,OFF
10/16/2019,07:45:00,SOL-TNK-18,OFF
10/16/2019,07:45:00,SOL-TNK-20,OFF
10/16/2019,12:07:00,BLUE-TNK-17,OFF
10/16/2019,12:07:00,BLUE-TNK-18,OFF
10/16/2019,12:07:00,BLUE-TNK-19,OFF
10/16/2019,12:07:00,BLUE-TNK-20,OFF
10/16/2019,14:00:00,SOL-TNK-17,ON
10/16/2019,16:53:29,SOL-TNK-18,ON
10/16/2019,16:53:32,SOL-TNK-19,ON
10/16/2019,16:53:32,SOL-TNK-20,ON
10/16/2019,18:20:00,WHITE-TNK-17,OFF
10/16/2019,18:20:00,WHITE-TNK-18,OFF
10/16/2019,18:20:00,WHITE-TNK-19,OFF
10/16/2019,18:20:00,WHITE-TNK-20,OFF
10/16/2019,20:15:00,SOL-TNK-17,OFF
10/16/2019,20:15:00,SOL-TNK-19,OFF
10/16/2019,20:15:00,SOL-TNK-18,OFF
10/16/2019,20:15:00,SOL-TNK-20,OFF
10/17/2019,01:54:00,BLUE-TNK-17,RampUp
10/17/2019,01:54:00,BLUE-TNK-18,RampUp
10/17/2019,01:54:00,BLUE-TNK-19,RampUp
10/17/2019,01:54:00,BLUE-TNK-20,RampUp
10/17/2019,02:30:00,SOL-TNK-17,ON
10/17/2019,02:30:00,SOL-TNK-19,ON
10/17/2019,02:30:00,SOL-TNK-18,ON
10/17/2019,02:30:00,SOL-TNK-20,ON
10/17/2019,07:00:00,WHITE-TNK-17,RampUp
10/17/2019,07:00:00,WHITE-TNK-18,RampUp
10/17/2019,07:00:00,WHITE-TNK-19,RampUp
10/17/2019,07:00:00,WHITE-TNK-20,RampUp
10/17/2019,08:45:00,SOL-TNK-17,OFF
10/17/2019,08:45:00,SOL-TNK-19,OFF
10/17/2019,08:45:00,SOL-TNK-18,OFF
10/17/2019,08:45:00,SOL-TNK-20,OFF
10/17/2019,12:55:00,BLUE-TNK-17,OFF
10/17/2019,12:55:00,BLUE-TNK-18,OFF
10/17/2019,12:55:00,BLUE-TNK-19,OFF
10/17/2019,12:55:00,BLUE-TNK-20,OFF
10/17/2019,15:00:00,SOL-TNK-17,ON
10/17/2019,15:00:00,SOL-TNK-19,ON
10/17/2019,15:00:00,SOL-TNK-18,ON
10/17/2019,15:00:00,SOL-TNK-20,ON
10/17/2019,18:18:00,WHITE-TNK-17,OFF
10/17/2019,18:18:00,WHITE-TNK-18,OFF
10/17/2019,18:18:00,WHITE-TNK-19,OFF
10/17/2019,18:18:00,WHITE-TNK-20,OFF
10/17/2019,21:15:00,SOL-TNK-17,OFF
10/17/2019,21:15:00,SOL-TNK-19,OFF
10/17/2019,21:15:00,SOL-TNK-18,OFF
10/17/2019,21:15:00,SOL-TNK-20,OFF
10/18/2019,02:43:00,BLUE-TNK-17,RampUp
10/18/2019,02:43:00,BLUE-TNK-18,RampUp
10/18/2019,02:43:00,BLUE-TNK-19,RampUp
10/18/2019,02:43:00,BLUE-TNK-20,RampUp
10/18/2019,03:30:00,SOL-TNK-17,ON
10/18/2019,03:30:00,SOL-TNK-19,ON
10/18/2019,03:30:00,SOL-TNK-18,ON
10/18/2019,03:30:00,SOL-TNK-20,ON
10/18/2019,07:01:00,WHITE-TNK-17,RampUp
10/18/2019,07:01:00,WHITE-TNK-18,RampUp
10/18/2019,07:01:00,WHITE-TNK-19,RampUp
10/18/2019,07:01:00,WHITE-TNK-20,RampUp
10/18/2019,09:45:00,SOL-TNK-17,OFF
10/18/2019,09:45:00,SOL-TNK-19,OFF
10/18/2019,09:45:00,SOL-TNK-18,OFF
10/18/2019,09:45:00,SOL-TNK-20,OFF
10/18/2019,13:44:00,BLUE-TNK-17,OFF
10/18/2019,13:44:00,BLUE-TNK-18,OFF
10/18/2019,13:44:00,BLUE-TNK-19,OFF
10/18/2019,13:44:00,BLUE-TNK-20,OFF
10/18/2019,16:00:00,SOL-TNK-17,ON
10/18/2019,16:00:00,SOL-TNK-19,ON
10/18/2019,16:00:00,SOL-TNK-18,ON
10/18/2019,16:00:00,SOL-TNK-20,ON
10/18/2019,18:17:00,WHITE-TNK-17,OFF
10/18/2019,18:17:00,WHITE-TNK-18,OFF
10/18/2019,18:17:00,WHITE-TNK-19,OFF
10/18/2019,18:17:00,WHITE-TNK-20,OFF
10/18/2019,22:15:00,SOL-TNK-17,OFF
10/18/2019,22:15:00,SOL-TNK-19,OFF
10/18/2019,22:15:00,SOL-TNK-18,OFF
10/18/2019,22:15:00,SOL-TNK-20,OFF
10/19/2019,03:32:00,BLUE-TNK-17,RampUp
10/19/2019,03:32:00,BLUE-TNK-18,RampUp
10/19/2019,03:32:00,BLUE-TNK-19,RampUp
10/19/2019,03:32:00,BLUE-TNK-20,RampUp
10/19/2019,04:30:00,SOL-TNK-17,ON
10/19/2019,04:30:00,SOL-TNK-19,ON
10/19/2019,04:30:00,SOL-TNK-18,ON
10/19/2019,04:30:00,SOL-TNK-20,ON
10/19/2019,07:02:00,WHITE-TNK-17,RampUp
10/19/2019,07:02:00,WHITE-TNK-18,RampUp
10/19/2019,07:02:00,WHITE-TNK-19,RampUp
10/19/2019,07:02:00,WHITE-TNK-20,RampUp
10/19/2019,10:45:00,SOL-TNK-17,OFF
10/19/2019,10:45:00,SOL-TNK-19,OFF
10/19/2019,10:45:00,SOL-TNK-18,OFF
10/19/2019,10:45:00,SOL-TNK-20,OFF
10/19/2019,14:33:00,BLUE-TNK-17,OFF
10/19/2019,14:33:00,BLUE-TNK-18,OFF
10/19/2019,14:33:00,BLUE-TNK-19,OFF
10/19/2019,14:33:00,BLUE-TNK-20,OFF
10/19/2019,17:00:00,SOL-TNK-17,ON
10/19/2019,17:00:00,SOL-TNK-19,ON
10/19/2019,17:00:00,SOL-TNK-18,ON
10/19/2019,17:00:00,SOL-TNK-20,ON
10/19/2019,18:16:00,WHITE-TNK-17,OFF
10/19/2019,18:16:00,WHITE-TNK-18,OFF
10/19/2019,18:16:00,WHITE-TNK-19,OFF
10/19/2019,18:16:00,WHITE-TNK-20,OFF
10/19/2019,23:15:00,SOL-TNK-17,OFF
10/19/2019,23:15:00,SOL-TNK-19,OFF
10/19/2019,23:15:00,SOL-TNK-18,OFF
10/19/2019,23:15:00,SOL-TNK-20,OFF
10/20/2019,04:21:00,BLUE-TNK-17,RampUp
10/20/2019,04:21:00,BLUE-TNK-18,RampUp
10/20/2019,04:21:00,BLUE-TNK-19,RampUp
10/20/2019,04:21:00,BLUE-TNK-20,RampUp
10/20/2019,05:30:00,SOL-TNK-17,ON
10/20/2019,05:30:00,SOL-TNK-19,ON
10/20/2019,05:30:00,SOL-TNK-18,ON
10/20/2019,05:30:00,SOL-TNK-20,ON
10/20/2019,07:03:00,WHITE-TNK-17,RampUp
10/20/2019,07:03:00,WHITE-TNK-18,RampUp
10/20/2019,07:03:00,WHITE-TNK-19,RampUp
10/20/2019,07:03:00,WHITE-TNK-20,RampUp
10/20/2019,11:45:00,SOL-TNK-17,OFF
10/20/2019,11:45:00,SOL-TNK-19,OFF
10/20/2019,11:45:00,SOL-TNK-18,OFF
10/20/2019,11:45:00,SOL-TNK-20,OFF
10/20/2019,15:22:00,BLUE-TNK-17,OFF
10/20/2019,15:22:00,BLUE-TNK-18,OFF
10/20/2019,15:22:00,BLUE-TNK-19,OFF
10/20/2019,15:22:00,BLUE-TNK-20,OFF
10/20/2019,18:00:00,SOL-TNK-17,ON
10/20/2019,18:00:00,SOL-TNK-19,ON
10/20/2019,18:00:00,SOL-TNK-18,ON
10/20/2019,18:00:00,SOL-TNK-20,ON
10/20/2019,18:15:00,WHITE-TNK-17,OFF
10/20/2019,18:15:00,WHITE-TNK-18,OFF
10/20/2019,18:15:00,WHITE-TNK-19,OFF
10/20/2019,18:15:00,WHITE-TNK-20,OFF
10/21/2019,00:15:00,SOL-TNK-17,OFF
10/21/2019,00:15:00,SOL-TNK-19,OFF
10/21/2019,00:15:00,SOL-TNK-18,OFF
10/21/2019,00:15:00,SOL-TNK-20,OFF
10/21/2019,05:10:00,BLUE-TNK-17,RampUp
10/21/2019,05:10:00,BLUE-TNK-18,RampUp
10/21/2019,05:10:00,BLUE-TNK-19,RampUp
10/21/2019,05:10:00,BLUE-TNK-20,RampUp
10/21/2019,06:30:00,SOL-TNK-17,ON
10/21/2019,06:30:00,SOL-TNK-19,ON
10/21/2019,06:30:00,SOL-TNK-18,ON
10/21/2019,06:30:00,SOL-TNK-20,ON
10/21/2019,07:04:00,WHITE-TNK-17,RampUp
10/21/2019,07:04:00,WHITE-TNK-18,RampUp
10/21/2019,07:04:00,WHITE-TNK-19,RampUp
10/21/2019,07:04:00,WHITE-TNK-20,RampUp
10/21/2019,12:45:00,SOL-TNK-17,OFF
10/21/2019,12:45:00,SOL-TNK-19,OFF
10/21/2019,12:45:00,SOL-TNK-18,OFF
10/21/2019,12:45:00,SOL-TNK-20,OFF
10/21/2019,13:34:33,SOL-TNK-17,ON
10/21/2019,13:34:33,SOL-TNK-18,ON
10/21/2019,13:34:35,SOL-TNK-19,ON
10/21/2019,13:34:36,SOL-TNK-20,ON
10/21/2019,16:11:00,BLUE-TNK-17,OFF
10/21/2019,16:11:00,BLUE-TNK-18,OFF
10/21/2019,16:11:00,BLUE-TNK-19,OFF
10/21/2019,16:11:00,BLUE-TNK-20,OFF
10/21/2019,18:14:00,WHITE-TNK-17,OFF
10/21/2019,18:14:00,WHITE-TNK-18,OFF
