Date,Time,Probe,Type,Value
2020-07-21,00:00:00,SOL-TNK-1A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-2A,Amps,0
2020-07-21,00:00:00,HEATER-4A,Amps,0
2020-07-21,00:00:00,PWRHD-4A,Amps,0
2020-07-21,00:00:00,SOL-TNK-4A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-4A,Amps,0
2020-07-21,00:00:00,HEATER-2W,pwr,0
2020-07-21,00:00:00,PWRHD-2W,pwr,5
2020-07-21,00:00:00,SOL-TNK-1W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-2W,pwr,0
2020-07-21,00:00:00,HEATER-4W,pwr,0
2020-07-21,00:00:00,PWRHD-4W,pwr,5
2020-07-21,00:00:00,SOL-TNK-4W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-4W,pwr,0
2020-07-21,00:00:00,Volt_28,volts,117
2020-07-21,00:00:00,Tmp-5,Temp,14.3
2020-07-21,00:00:00,pH-5,pH,7.94
2020-07-21,00:00:00,Salt-5,Cond,38.1
2020-07-21,00:00:00,HEATER-5A,Amps,0
2020-07-21,00:00:00,PWRHD-5A,Amps,0
2020-07-21,00:00:00,SOL-TNK-5A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-5A,Amps,0
2020-07-21,00:00:00,HEATER-7A,Amps,0
2020-07-21,00:00:00,PWRHD-7A,Amps,0
2020-07-21,00:00:00,SOL-TNK-7A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-7A,Amps,0
2020-07-21,00:00:00,HEATER-5W,pwr,0
2020-07-21,00:00:00,PWRHD-5W,pwr,4
2020-07-21,00:00:00,SOL-TNK-5W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-5W,pwr,0
2020-07-21,00:00:00,HEATER-7W,pwr,0
2020-07-21,00:00:00,PWRHD-7W,pwr,5
2020-07-21,00:00:00,SOL-TNK-7W,pwr,1
2020-07-21,00:00:00,LIGHT-TNK-7W,pwr,0
2020-07-21,00:00:00,Volt_2,volts,117
2020-07-21,00:00:00,HEATER-6A,Amps,0
2020-07-21,00:00:00,PWRHD-6A,Amps,0
2020-07-21,00:00:00,SOL-TNK-6A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-6A,Amps,0
2020-07-21,00:00:00,HEATER-8A,Amps,0
2020-07-21,00:00:00,PWRHD-8A,Amps,0
2020-07-21,00:00:00,SOL-TNK-8A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-8A,Amps,0
2020-07-21,00:00:00,HEATER-6W,pwr,0
2020-07-21,00:00:00,PWRHD-6W,pwr,4
2020-07-21,00:00:00,SOL-TNK-6W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-6W,pwr,0
2020-07-21,00:00:00,HEATER-8W,pwr,0
2020-07-21,00:00:00,PWRHD-8W,pwr,5
2020-07-21,00:00:00,SOL-TNK-8W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-8W,pwr,0
2020-07-21,00:00:00,Volt_3,volts,117
2020-07-21,00:00:00,Tmp-6,Temp,14.2
2020-07-21,00:00:00,pH-6,pH,7.94
2020-07-21,00:00:00,S5FLW,gph,0
2020-07-21,00:00:00,N5FLW,gph,67.5
2020-07-21,00:00:00,D5FLW,gph,0
2020-07-21,00:00:00,Tmp-7,Temp,17.9
2020-07-21,00:00:00,pH-7,pH,7.88
2020-07-21,00:00:00,S6FLW,gph,0
2020-07-21,00:00:00,N6FLW,gph,65.9
2020-07-21,00:00:00,D6FLW,gph,0
2020-07-21,00:00:00,Tmp-8,Temp,18.3
2020-07-21,00:00:00,pH-8,pH,7.9
2020-07-21,00:00:00,S7FLW,gph,0
2020-07-21,00:00:00,N7FLW,gph,0
2020-07-21,00:00:00,D7FLW,gph,0
2020-07-21,00:00:00,S8FLW,gph,0
2020-07-21,00:00:00,N8FLW,gph,0
2020-07-21,00:00:00,D8FLW,gph,0
2020-07-21,00:00:00,Tmp-13,Temp,14.1
2020-07-21,00:00:00,pH-13,pH,7.93
2020-07-21,00:00:00,Salt13,Cond,35.3
2020-07-21,00:00:00,HEATER-13A,Amps,0
2020-07-21,00:00:00,PWRHD-13A,Amps,0
2020-07-21,00:00:00,SOL-TNK-13A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-13,Amps,0
2020-07-21,00:00:00,HEATER-15A,Amps,0
2020-07-21,00:00:00,PWRHD-15A,Amps,0
2020-07-21,00:00:00,SOL-TNK-15A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-15,Amps,0
2020-07-21,00:00:00,HEATER-13W,pwr,0
2020-07-21,00:00:00,PWRHD-13W,pwr,3
2020-07-21,00:00:00,SOL-TNK-13W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-13,pwr,0
2020-07-21,00:00:00,HEATER-15W,pwr,0
2020-07-21,00:00:00,PWRHD-15W,pwr,4
2020-07-21,00:00:00,SOL-TNK-15W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-15,pwr,0
2020-07-21,00:00:00,Volt_2,volts,118
2020-07-21,00:00:00,HEATER-14A,Amps,0
2020-07-21,00:00:00,PWRHD-14A,Amps,0
2020-07-21,00:00:00,SOL-TNK-14A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-14,Amps,0
2020-07-21,00:00:00,HEATER-16A,Amps,0
2020-07-21,00:00:00,PWRHD-16A,Amps,0
2020-07-21,00:00:00,SOL-TNK-16A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-16,Amps,0
2020-07-21,00:00:00,HEATER-14W,pwr,0
2020-07-21,00:00:00,PWRHD-14W,pwr,4
2020-07-21,00:00:00,SOL-TNK-14W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-14,pwr,0
2020-07-21,00:00:00,HEATER-16W,pwr,0
2020-07-21,00:00:00,PWRHD-16W,pwr,0
2020-07-21,00:00:00,SOL-TNK-16W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-16,pwr,0
2020-07-21,00:00:00,Tmp-14,Temp,14.2
2020-07-21,00:00:00,pH-14,pH,7.92
2020-07-21,00:00:00,S13FLW,gph,0
2020-07-21,00:00:00,N13FLW,gph,66.8
2020-07-21,00:00:00,D13FLW,gph,0
2020-07-21,00:00:00,Tmp-15,Temp,14.3
2020-07-21,00:00:00,pH-15,pH,8.05
2020-07-21,00:00:00,Tmp-16,Temp,14
2020-07-21,00:00:00,pH-16,pH,7.95
2020-07-21,00:00:00,S14FLW,gph,0
2020-07-21,00:00:00,N14FLW,gph,68.4
2020-07-21,00:00:00,D14FLW,gph,0
2020-07-21,00:00:00,S15FLW,gph,0
2020-07-21,00:00:00,N15FLW,gph,58.2
2020-07-21,00:00:00,D15FLW,gph,0
2020-07-21,00:00:00,S16FLW,gph,0
2020-07-21,00:00:00,N16FLW,gph,74.2
2020-07-21,00:00:00,D16FLW,gph,0
2020-07-21,00:00:00,Tmp-17,Temp,14.7
2020-07-21,00:00:00,pH-17,pH,8
2020-07-21,00:00:00,Salt17,Cond,26.1
2020-07-21,00:00:00,S18FLW,gph,0
2020-07-21,00:00:00,N18FLW,gph,17.5
2020-07-21,00:00:00,D18FLW,gph,0
2020-07-21,00:00:00,HEATER-17A,Amps,0
2020-07-21,00:00:00,PWRHD-17A,Amps,0
2020-07-21,00:00:00,SOL-TNK-17A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-17,Amps,0
2020-07-21,00:00:00,HEATER-19A,Amps,0
2020-07-21,00:00:00,PWRHD-19A,Amps,0
2020-07-21,00:00:00,SOL-TNK-19A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-19,Amps,0
2020-07-21,00:00:00,HEATER-17W,pwr,0
2020-07-21,00:00:00,PWRHD-17W,pwr,4
2020-07-21,00:00:00,SOL-TNK-17W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-17,pwr,0
2020-07-21,00:00:00,HEATER-19W,pwr,0
2020-07-21,00:00:00,PWRHD-19W,pwr,3
2020-07-21,00:00:00,SOL-TNK-19W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-19,pwr,0
2020-07-21,00:00:00,Volt_3,volts,118
2020-07-21,00:00:00,HEATER-18A,Amps,0
2020-07-21,00:00:00,PWRHD-18A,Amps,0
2020-07-21,00:00:00,SOL-TNK-18A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-18,Amps,0
2020-07-21,00:00:00,HEATER-20A,Amps,0
2020-07-21,00:00:00,PWRHD-20A,Amps,0
2020-07-21,00:00:00,SOL-TNK-20A,Amps,0
2020-07-21,00:00:00,LIGHT-TNK-20,Amps,0
2020-07-21,00:00:00,HEATER-18W,pwr,0
2020-07-21,00:00:00,PWRHD-18W,pwr,3
2020-07-21,00:00:00,SOL-TNK-18W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-18,pwr,0
2020-07-21,00:00:00,HEATER-20W,pwr,0
2020-07-21,00:00:00,PWRHD-20W,pwr,3
2020-07-21,00:00:00,SOL-TNK-20W,pwr,0
2020-07-21,00:00:00,LIGHT-TNK-20,pwr,0
2020-07-21,00:00:00,Volt_4,volts,118
2020-07-21,00:00:00,Tmp-18,Temp,15
2020-07-21,00:00:00,pH-18,pH,7.98
2020-07-21,00:00:00,Tmp-19,Temp,19
2020-07-21,00:00:00,pH-19,pH,7.94
2020-07-21,00:00:00,Tmp-20,Temp,19.1
2020-07-21,00:00:00,pH-20,pH,7.9
2020-07-21,00:00:00,S17FLW,gph,0
2020-07-21,00:00:00,N17FLW,gph,17.9
2020-07-21,00:00:00,D17FLW,gph,0
2020-07-21,00:00:00,S19FLW,gph,0
2020-07-21,00:00:00,N19FLW,gph,0
2020-07-21,00:00:00,D19FLW,gph,0
2020-07-21,00:00:00,S20FLW,gph,0
2020-07-21,00:00:00,N20FLW,gph,0
2020-07-21,00:00:00,D20FLW,gph,0
2020-07-21,00:10:00,Tmp-1,Temp,14.7
2020-07-21,00:10:00,pH-1,pH,7.97
2020-07-21,00:10:00,Salt-1,Cond,45.3
2020-07-21,00:10:00,S2-FM2,Amps,0
2020-07-21,00:10:00,N2-FM2,Amps,0
2020-07-21,00:10:00,D2-FM2,Amps,0
2020-07-21,00:10:00,D2-FLW,Amps,0
2020-07-21,00:10:00,HEATER-3A,Amps,0
2020-07-21,00:10:00,PWRHD-3A,Amps,0
2020-07-21,00:10:00,SOL-TNK-3A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-3A,Amps,0
2020-07-21,00:10:00,HEATER-1W,pwr,0
2020-07-21,00:10:00,PWRHD-1W,pwr,5
2020-07-21,00:10:00,SOL-TNK-2W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-1W,pwr,0
2020-07-21,00:10:00,HEATER-3W,pwr,0
2020-07-21,00:10:00,PWRHD-3W,pwr,5
2020-07-21,00:10:00,SOL-TNK-3W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-3W,pwr,0
2020-07-21,00:10:00,Volt_7,volts,118
2020-07-21,00:10:00,Tmp-3,Temp,19.4
2020-07-21,00:10:00,pH-3,pH,7.82
2020-07-21,00:10:00,S2FLW,gph,0
2020-07-21,00:10:00,N2FLW,gph,21.7
2020-07-21,00:10:00,D2FLW,gph,0
2020-07-21,00:10:00,S1FLW,gph,0
2020-07-21,00:10:00,N1FLW,gph,9.9
2020-07-21,00:10:00,D1FLW,gph,0
2020-07-21,00:10:00,S3FLW,gph,0
2020-07-21,00:10:00,N3FLW,gph,0
2020-07-21,00:10:00,D3FLW,gph,0
2020-07-21,00:10:00,Tmp-2,Temp,14.7
2020-07-21,00:10:00,pH-2,pH,7.97
2020-07-21,00:10:00,Tmp-4,Temp,19.5
2020-07-21,00:10:00,pH-4,pH,7.97
2020-07-21,00:10:00,HEATER-2A,Amps,0
2020-07-21,00:10:00,PWRHD-2A,Amps,0
2020-07-21,00:10:00,SOL-TNK-1A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-2A,Amps,0
2020-07-21,00:10:00,HEATER-4A,Amps,0
2020-07-21,00:10:00,PWRHD-4A,Amps,0
2020-07-21,00:10:00,SOL-TNK-4A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-4A,Amps,0
2020-07-21,00:10:00,HEATER-2W,pwr,0
2020-07-21,00:10:00,PWRHD-2W,pwr,5
2020-07-21,00:10:00,SOL-TNK-1W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-2W,pwr,0
2020-07-21,00:10:00,HEATER-4W,pwr,0
2020-07-21,00:10:00,PWRHD-4W,pwr,5
2020-07-21,00:10:00,SOL-TNK-4W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-4W,pwr,0
2020-07-21,00:10:00,Volt_28,volts,118
2020-07-21,00:10:00,Tmp-5,Temp,14.3
2020-07-21,00:10:00,pH-5,pH,7.94
2020-07-21,00:10:00,Salt-5,Cond,38
2020-07-21,00:10:00,HEATER-5A,Amps,0
2020-07-21,00:10:00,PWRHD-5A,Amps,0
2020-07-21,00:10:00,SOL-TNK-5A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-5A,Amps,0
2020-07-21,00:10:00,HEATER-7A,Amps,0
2020-07-21,00:10:00,PWRHD-7A,Amps,0
2020-07-21,00:10:00,SOL-TNK-7A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-7A,Amps,0
2020-07-21,00:10:00,HEATER-5W,pwr,0
2020-07-21,00:10:00,PWRHD-5W,pwr,5
2020-07-21,00:10:00,SOL-TNK-5W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-5W,pwr,0
2020-07-21,00:10:00,HEATER-7W,pwr,0
2020-07-21,00:10:00,PWRHD-7W,pwr,4
2020-07-21,00:10:00,SOL-TNK-7W,pwr,1
2020-07-21,00:10:00,LIGHT-TNK-7W,pwr,0
2020-07-21,00:10:00,Volt_2,volts,118
2020-07-21,00:10:00,HEATER-6A,Amps,0
2020-07-21,00:10:00,PWRHD-6A,Amps,0
2020-07-21,00:10:00,SOL-TNK-6A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-6A,Amps,0
2020-07-21,00:10:00,HEATER-8A,Amps,0
2020-07-21,00:10:00,PWRHD-8A,Amps,0
2020-07-21,00:10:00,SOL-TNK-8A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-8A,Amps,0
2020-07-21,00:10:00,HEATER-6W,pwr,0
2020-07-21,00:10:00,PWRHD-6W,pwr,4
2020-07-21,00:10:00,SOL-TNK-6W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-6W,pwr,0
2020-07-21,00:10:00,HEATER-8W,pwr,0
2020-07-21,00:10:00,PWRHD-8W,pwr,4
2020-07-21,00:10:00,SOL-TNK-8W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-8W,pwr,0
2020-07-21,00:10:00,Volt_3,volts,118
2020-07-21,00:10:00,Tmp-6,Temp,14.3
2020-07-21,00:10:00,pH-6,pH,7.94
2020-07-21,00:10:00,S5FLW,gph,0
2020-07-21,00:10:00,N5FLW,gph,67.6
2020-07-21,00:10:00,D5FLW,gph,0
2020-07-21,00:10:00,Tmp-7,Temp,18
2020-07-21,00:10:00,pH-7,pH,7.88
2020-07-21,00:10:00,S6FLW,gph,0
2020-07-21,00:10:00,N6FLW,gph,65.9
2020-07-21,00:10:00,D6FLW,gph,0
2020-07-21,00:10:00,Tmp-8,Temp,18.3
2020-07-21,00:10:00,pH-8,pH,7.9
2020-07-21,00:10:00,S7FLW,gph,0
2020-07-21,00:10:00,N7FLW,gph,0
2020-07-21,00:10:00,D7FLW,gph,0
2020-07-21,00:10:00,S8FLW,gph,0
2020-07-21,00:10:00,N8FLW,gph,0
2020-07-21,00:10:00,D8FLW,gph,0
2020-07-21,00:10:00,Tmp-13,Temp,14.1
2020-07-21,00:10:00,pH-13,pH,7.93
2020-07-21,00:10:00,Salt13,Cond,35.2
2020-07-21,00:10:00,HEATER-13A,Amps,0
2020-07-21,00:10:00,PWRHD-13A,Amps,0
2020-07-21,00:10:00,SOL-TNK-13A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-13,Amps,0
2020-07-21,00:10:00,HEATER-15A,Amps,0
2020-07-21,00:10:00,PWRHD-15A,Amps,0
2020-07-21,00:10:00,SOL-TNK-15A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-15,Amps,0
2020-07-21,00:10:00,HEATER-13W,pwr,0
2020-07-21,00:10:00,PWRHD-13W,pwr,3
2020-07-21,00:10:00,SOL-TNK-13W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-13,pwr,0
2020-07-21,00:10:00,HEATER-15W,pwr,0
2020-07-21,00:10:00,PWRHD-15W,pwr,4
2020-07-21,00:10:00,SOL-TNK-15W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-15,pwr,0
2020-07-21,00:10:00,HEATER-14A,Amps,0
2020-07-21,00:10:00,PWRHD-14A,Amps,0
2020-07-21,00:10:00,SOL-TNK-14A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-14,Amps,0
2020-07-21,00:10:00,HEATER-16A,Amps,0
2020-07-21,00:10:00,PWRHD-16A,Amps,0
2020-07-21,00:10:00,SOL-TNK-16A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-16,Amps,0
2020-07-21,00:10:00,HEATER-14W,pwr,0
2020-07-21,00:10:00,PWRHD-14W,pwr,4
2020-07-21,00:10:00,SOL-TNK-14W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-14,pwr,0
2020-07-21,00:10:00,HEATER-16W,pwr,0
2020-07-21,00:10:00,PWRHD-16W,pwr,1
2020-07-21,00:10:00,SOL-TNK-16W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-16,pwr,0
2020-07-21,00:10:00,Tmp-14,Temp,14.2
2020-07-21,00:10:00,pH-14,pH,7.92
2020-07-21,00:10:00,S13FLW,gph,0
2020-07-21,00:10:00,N13FLW,gph,66.8
2020-07-21,00:10:00,D13FLW,gph,0
2020-07-21,00:10:00,Tmp-15,Temp,14.3
2020-07-21,00:10:00,pH-15,pH,8.05
2020-07-21,00:10:00,Tmp-16,Temp,14
2020-07-21,00:10:00,pH-16,pH,7.95
2020-07-21,00:10:00,S14FLW,gph,0
2020-07-21,00:10:00,N14FLW,gph,68.6
2020-07-21,00:10:00,D14FLW,gph,0
2020-07-21,00:10:00,S15FLW,gph,0
2020-07-21,00:10:00,N15FLW,gph,58.1
2020-07-21,00:10:00,D15FLW,gph,0
2020-07-21,00:10:00,S16FLW,gph,0
2020-07-21,00:10:00,N16FLW,gph,74.3
2020-07-21,00:10:00,D16FLW,gph,0
2020-07-21,00:10:00,Tmp-17,Temp,14.7
2020-07-21,00:10:00,pH-17,pH,8
2020-07-21,00:10:00,Salt17,Cond,26.1
2020-07-21,00:10:00,S18FLW,gph,0
2020-07-21,00:10:00,N18FLW,gph,17.5
2020-07-21,00:10:00,D18FLW,gph,0
2020-07-21,00:10:00,HEATER-17A,Amps,0
2020-07-21,00:10:00,PWRHD-17A,Amps,0
2020-07-21,00:10:00,SOL-TNK-17A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-17,Amps,0
2020-07-21,00:10:00,HEATER-19A,Amps,0
2020-07-21,00:10:00,PWRHD-19A,Amps,0
2020-07-21,00:10:00,SOL-TNK-19A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-19,Amps,0
2020-07-21,00:10:00,HEATER-17W,pwr,0
2020-07-21,00:10:00,PWRHD-17W,pwr,4
2020-07-21,00:10:00,SOL-TNK-17W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-17,pwr,0
2020-07-21,00:10:00,HEATER-19W,pwr,0
2020-07-21,00:10:00,PWRHD-19W,pwr,4
2020-07-21,00:10:00,SOL-TNK-19W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-19,pwr,0
2020-07-21,00:10:00,HEATER-18A,Amps,0
2020-07-21,00:10:00,PWRHD-18A,Amps,0
2020-07-21,00:10:00,SOL-TNK-18A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-18,Amps,0
2020-07-21,00:10:00,HEATER-20A,Amps,0
2020-07-21,00:10:00,PWRHD-20A,Amps,0
2020-07-21,00:10:00,SOL-TNK-20A,Amps,0
2020-07-21,00:10:00,LIGHT-TNK-20,Amps,0
2020-07-21,00:10:00,HEATER-18W,pwr,0
2020-07-21,00:10:00,PWRHD-18W,pwr,3
2020-07-21,00:10:00,SOL-TNK-18W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-18,pwr,0
2020-07-21,00:10:00,HEATER-20W,pwr,0
2020-07-21,00:10:00,PWRHD-20W,pwr,3
2020-07-21,00:10:00,SOL-TNK-20W,pwr,0
2020-07-21,00:10:00,LIGHT-TNK-20,pwr,0
2020-07-21,00:10:00,Volt_4,volts,119
2020-07-21,00:10:00,Tmp-18,Temp,15
2020-07-21,00:10:00,pH-18,pH,7.98
2020-07-21,00:10:00,Tmp-19,Temp,19
2020-07-21,00:10:00,pH-19,pH,7.94
2020-07-21,00:10:00,Tmp-20,Temp,19.1
2020-07-21,00:10:00,pH-20,pH,7.9
2020-07-21,00:10:00,S17FLW,gph,0
2020-07-21,00:10:00,N17FLW,gph,18
2020-07-21,00:10:00,D17FLW,gph,0
2020-07-21,00:10:00,S19FLW,gph,0
2020-07-21,00:10:00,N19FLW,gph,0
2020-07-21,00:10:00,D19FLW,gph,0
2020-07-21,00:10:00,S20FLW,gph,0
2020-07-21,00:10:00,N20FLW,gph,0
2020-07-21,00:10:00,D20FLW,gph,0
2020-07-21,00:20:00,Tmp-1,Temp,14.7
2020-07-21,00:20:00,pH-1,pH,7.97
2020-07-21,00:20:00,Salt-1,Cond,45.1
2020-07-21,00:20:00,S2-FM2,Amps,0
2020-07-21,00:20:00,N2-FM2,Amps,0
2020-07-21,00:20:00,D2-FM2,Amps,0
2020-07-21,00:20:00,D2-FLW,Amps,0
2020-07-21,00:20:00,HEATER-3A,Amps,0
2020-07-21,00:20:00,PWRHD-3A,Amps,0
2020-07-21,00:20:00,SOL-TNK-3A,Amps,0
2020-07-21,00:20:00,LIGHT-TNK-3A,Amps,0
2020-07-21,00:20:00,HEATER-1W,pwr,0
2020-07-21,00:20:00,PWRHD-1W,pwr,5
2020-07-21,00:20:00,SOL-TNK-2W,pwr,0
2020-07-21,00:20:00,LIGHT-TNK-1W,pwr,0
2020-07-21,00:20:00,HEATER-3W,pwr,0
2020-07-21,00:20:00,PWRHD-3W,pwr,5
2020-07-21,00:20:00,SOL-TNK-3W,pwr,0
2020-07-21,00:20:00,LIGHT-TNK-3W,pwr,0
2020-07-21,00:20:00,Volt_7,volts,118
2020-07-21,00:20:00,Tmp-3,Temp,19.4
2020-07-21,00:20:00,pH-3,pH,7.82
2020-07-21,00:20:00,S2FLW,gph,0
2020-07-21,00:20:00,N2FLW,gph,21.6
2020-07-21,00:20:00,D2FLW,gph,0
2020-07-21,00:20:00,S1FLW,gph,0
2020-07-21,00:20:00,N1FLW,gph,9.9
2020-07-21,00:20:00,D1FLW,gph,0
2020-07-21,00:20:00,S3FLW,gph,0
2020-07-21,00:20:00,N3FLW,gph,0
2020-07-21,00:20:00,D3FLW,gph,0
2020-07-21,00:20:00,Tmp-2,Temp,14.7
2020-07-21,00:20:00,pH-2,pH,7.97
2020-07-21,00:20:00,Tmp-4,Temp,19.5
2020-07-21,00:20:00,pH-4,pH,7.97
2020-07-21,00:20:00,HEATER-2A,Amps,0
2020-07-21,00:20:00,PWRHD-2A,Amps,0
2020-07-21,00:20:00,SOL-TNK-1A,Amps,0
2020-07-21,00:20:00,LIGHT-TNK-2A,Amps,0
2020-07-21,00:20:00,HEATER-4A,Amps,0
2020-07-21,00:20:00,PWRHD-4A,Amps,0
2020-07-21,00:20:00,SOL-TNK-4A,Amps,0
2020-07-21,00:20:00,LIGHT-TNK-4A,Amps,0
2020-07-21,00:20:00,HEATER-2W,pwr,0
2020-07-21,00:20:00,PWRHD-2W,pwr,5
2020-07-21,00:20:00,SOL-TNK-1W,pwr,0
2020-07-21,00:20:00,LIGHT-TNK-2W,pwr,0
2020-07-21,00:20:00,HEATER-4W,pwr,0
2020-07-21,00:20:00,PWRHD-4W,pwr,5
2020-07-21,00:20:00,SOL-TNK-4W,pwr,0
2020-07-21,00:20:00,LIGHT-TNK-4W,pwr,0
2020-07-21,00:20:00,Volt_28,volts,118
2020-07-21,00:20:00,Tmp-5,Temp,14.3
2020-07-21,00:20:00,pH-5,pH,7.94
2020-07-21,00:20:00,Salt-5,Cond,38
2020-07-21,00:20:00,HEATER-5A,Amps,0
2020-07-21,00:20:00,PWRHD-5A,Amps,0
2020-07-21,00:20:00,SOL-TNK-5A,Amps,0
2020-07-21,00:20:00,LIGHT-TNK-5A,Amps,0
2020-07-21,00:20:00,HEATER-7A,Amps,0
2020-07-21,00:20:00,PWRHD-7A,Amps,0
2020-07-21,00:20:00,SOL-TNK-7A,Amps,0
2020-07-21,00:20:00,LIGHT-TNK-7A,Amps,0
2020-07-21,00:20:00,HEATER-5W,pwr,0
2020-07-21,00:20:00,PWRHD-5W,pwr,5
2020-07-21,00:20:00,SOL-TNK-5W,pwr,0
2020-07-21,00:20:00,LIGHT-TNK-5W,pwr,0
2020-07-21,00:20:00,HEATER-7W,pwr,0
2020-07-21,00:20:00,PWRHD-7W,pwr,4
2020-07-21,00:20:00,SOL-TNK-7W,pwr,0
2020-07-21,00:20:00,LIGHT-TNK-7W,pwr,0
2020-07-21,00:20:00,Volt_2,volts,118
2020-07-21,00:20:00,HEATER-6A,Amps,0
2020-07-21,00:20:00,PWRHD-6A,Amps,0
2020-07-21,00:20:00,SOL-TNK-6A,Amps,0
2020-07-21,00:20:00,LIGHT-TNK-6A,Amps,0
2020-07-21,00:20:00,HEATER-8A,Amps,0
