Date,Time,Name,Status
10/18/2019,02:43:00,BLUE-TNK-9,RampUp
10/18/2019,02:43:00,BLUE-TNK-10,RampUp
10/18/2019,02:43:00,BLUE-TNK-11,RampUp
10/18/2019,02:43:00,BLUE-TNK-12,RampUp
10/18/2019,03:30:00,SOL-TNK-9,ON
10/18/2019,03:30:00,SOL-TNK-11,ON
10/18/2019,03:30:00,SOL-TNK-10,ON
10/18/2019,03:30:00,SOL-TNK-12,ON
10/18/2019,07:01:00,WHITE-TNK-9,RampUp
10/18/2019,07:01:00,WHITE-TNK-10,RampUp
10/18/2019,07:01:00,WHITE-TNK-11,RampUp
10/18/2019,07:01:00,WHITE-TNK-12,RampUp
10/18/2019,09:45:00,SOL-TNK-9,OFF
10/18/2019,09:45:00,SOL-TNK-11,OFF
10/18/2019,09:45:00,SOL-TNK-10,OFF
10/18/2019,09:45:00,SOL-TNK-12,OFF
10/18/2019,13:44:00,BLUE-TNK-9,OFF
10/18/2019,13:44:00,BLUE-TNK-10,OFF
10/18/2019,13:44:00,BLUE-TNK-11,OFF
10/18/2019,13:44:00,BLUE-TNK-12,OFF
10/18/2019,16:00:00,SOL-TNK-9,ON
10/18/2019,16:00:00,SOL-TNK-11,ON
10/18/2019,16:00:00,SOL-TNK-10,ON
10/18/2019,16:00:00,SOL-TNK-12,ON
10/18/2019,18:00:10,WHITE-TNK-9,RampUp
10/18/2019,18:00:10,WHITE-TNK-10,RampUp
10/18/2019,18:00:10,SOL-TNK-9,ON
10/18/2019,18:00:10,SOL-TNK-11,ON
10/18/2019,18:00:10,SOL-TNK-10,ON
10/18/2019,18:00:10,SOL-TNK-12,ON
10/18/2019,18:00:10,WHITE-TNK-11,RampUp
10/18/2019,18:00:10,WHITE-TNK-12,RampUp
10/18/2019,18:17:00,WHITE-TNK-9,OFF
10/18/2019,18:17:00,WHITE-TNK-10,OFF
10/18/2019,18:17:00,WHITE-TNK-11,OFF
10/18/2019,18:17:00,WHITE-TNK-12,OFF
10/18/2019,22:15:00,SOL-TNK-9,OFF
10/18/2019,22:15:00,SOL-TNK-11,OFF
10/18/2019,22:15:00,SOL-TNK-10,OFF
10/18/2019,22:15:00,SOL-TNK-12,OFF
10/19/2019,03:32:00,BLUE-TNK-9,RampUp
10/19/2019,03:32:00,BLUE-TNK-10,RampUp
10/19/2019,03:32:00,BLUE-TNK-11,RampUp
10/19/2019,03:32:00,BLUE-TNK-12,RampUp
10/19/2019,04:30:00,SOL-TNK-9,ON
10/19/2019,04:30:00,SOL-TNK-11,ON
10/19/2019,04:30:00,SOL-TNK-10,ON
10/19/2019,04:30:00,SOL-TNK-12,ON
10/19/2019,07:02:00,WHITE-TNK-9,RampUp
10/19/2019,07:02:00,WHITE-TNK-10,RampUp
10/19/2019,07:02:00,WHITE-TNK-11,RampUp
10/19/2019,07:02:00,WHITE-TNK-12,RampUp
10/19/2019,10:45:00,SOL-TNK-9,OFF
10/19/2019,10:45:00,SOL-TNK-11,OFF
10/19/2019,10:45:00,SOL-TNK-10,OFF
10/19/2019,10:45:00,SOL-TNK-12,OFF
10/19/2019,14:33:00,BLUE-TNK-9,OFF
10/19/2019,14:33:00,BLUE-TNK-10,OFF
10/19/2019,14:33:00,BLUE-TNK-11,OFF
10/19/2019,14:33:00,BLUE-TNK-12,OFF
10/19/2019,17:00:00,SOL-TNK-9,ON
10/19/2019,17:00:00,SOL-TNK-11,ON
10/19/2019,17:00:00,SOL-TNK-10,ON
10/19/2019,17:00:00,SOL-TNK-12,ON
10/19/2019,18:16:00,WHITE-TNK-9,OFF
10/19/2019,18:16:00,WHITE-TNK-10,OFF
10/19/2019,18:16:00,WHITE-TNK-11,OFF
10/19/2019,18:16:00,WHITE-TNK-12,OFF
10/19/2019,23:15:00,SOL-TNK-9,OFF
10/19/2019,23:15:00,SOL-TNK-11,OFF
10/19/2019,23:15:00,SOL-TNK-10,OFF
10/19/2019,23:15:00,SOL-TNK-12,OFF
10/20/2019,04:21:00,BLUE-TNK-9,RampUp
10/20/2019,04:21:00,BLUE-TNK-10,RampUp
10/20/2019,04:21:00,BLUE-TNK-11,RampUp
10/20/2019,04:21:00,BLUE-TNK-12,RampUp
10/20/2019,05:30:00,SOL-TNK-9,ON
10/20/2019,05:30:00,SOL-TNK-11,ON
10/20/2019,05:30:00,SOL-TNK-10,ON
10/20/2019,05:30:00,SOL-TNK-12,ON
10/20/2019,07:03:00,WHITE-TNK-9,RampUp
10/20/2019,07:03:00,WHITE-TNK-10,RampUp
10/20/2019,07:03:00,WHITE-TNK-11,RampUp
10/20/2019,07:03:00,WHITE-TNK-12,RampUp
10/20/2019,11:45:00,SOL-TNK-9,OFF
10/20/2019,11:45:00,SOL-TNK-11,OFF
10/20/2019,11:45:00,SOL-TNK-10,OFF
10/20/2019,11:45:00,SOL-TNK-12,OFF
10/20/2019,15:22:00,BLUE-TNK-9,OFF
10/20/2019,15:22:00,BLUE-TNK-10,OFF
10/20/2019,15:22:00,BLUE-TNK-11,OFF
10/20/2019,15:22:00,BLUE-TNK-12,OFF
10/20/2019,18:00:00,SOL-TNK-9,ON
10/20/2019,18:00:00,SOL-TNK-11,ON
10/20/2019,18:00:00,SOL-TNK-10,ON
10/20/2019,18:00:00,SOL-TNK-12,ON
10/20/2019,18:15:00,WHITE-TNK-9,OFF
10/20/2019,18:15:00,WHITE-TNK-10,OFF
10/20/2019,18:15:00,WHITE-TNK-11,OFF
10/20/2019,18:15:00,WHITE-TNK-12,OFF
10/21/2019,00:15:00,SOL-TNK-9,OFF
10/21/2019,00:15:00,SOL-TNK-11,OFF
10/21/2019,00:15:00,SOL-TNK-10,OFF
10/21/2019,00:15:00,SOL-TNK-12,OFF
10/21/2019,05:10:00,BLUE-TNK-9,RampUp
10/21/2019,05:10:00,BLUE-TNK-10,RampUp
10/21/2019,05:10:00,BLUE-TNK-11,RampUp
10/21/2019,05:10:00,BLUE-TNK-12,RampUp
10/21/2019,06:30:00,SOL-TNK-9,ON
10/21/2019,06:30:00,SOL-TNK-11,ON
10/21/2019,06:30:00,SOL-TNK-10,ON
10/21/2019,06:30:00,SOL-TNK-12,ON
10/21/2019,07:04:00,WHITE-TNK-9,RampUp
10/21/2019,07:04:00,WHITE-TNK-10,RampUp
10/21/2019,07:04:00,WHITE-TNK-11,RampUp
10/21/2019,07:04:00,WHITE-TNK-12,RampUp
10/21/2019,12:45:00,SOL-TNK-9,OFF
10/21/2019,12:45:00,SOL-TNK-11,OFF
10/21/2019,12:45:00,SOL-TNK-10,OFF
10/21/2019,12:45:00,SOL-TNK-12,OFF
10/21/2019,13:41:01,SOL-TNK-9,ON
10/21/2019,13:41:01,SOL-TNK-10,ON
10/21/2019,13:41:24,SOL-TNK-11,ON
10/21/2019,13:41:24,SOL-TNK-12,ON
10/21/2019,16:11:00,BLUE-TNK-9,OFF
10/21/2019,16:11:00,BLUE-TNK-10,OFF
10/21/2019,16:11:00,BLUE-TNK-11,OFF
10/21/2019,16:11:00,BLUE-TNK-12,OFF
10/21/2019,18:14:00,WHITE-TNK-9,OFF
10/21/2019,18:14:00,WHITE-TNK-10,OFF
10/21/2019,18:14:00,WHITE-TNK-11,OFF
10/21/2019,18:14:00,WHITE-TNK-12,OFF
10/22/2019,05:58:00,BLUE-TNK-9,RampUp
10/22/2019,05:58:00,BLUE-TNK-10,RampUp
10/22/2019,05:58:00,BLUE-TNK-11,RampUp
10/22/2019,05:58:00,BLUE-TNK-12,RampUp
10/22/2019,07:04:00,WHITE-TNK-9,RampUp
10/22/2019,07:04:00,WHITE-TNK-10,RampUp
10/22/2019,07:04:00,WHITE-TNK-11,RampUp
10/22/2019,07:04:00,WHITE-TNK-12,RampUp
10/22/2019,12:11:24,WHITE-TNK-9,RampUp
10/22/2019,12:11:24,BLUE-TNK-9,RampUp
10/22/2019,12:11:24,WHITE-TNK-10,RampUp
10/22/2019,12:11:24,BLUE-TNK-10,RampUp
10/22/2019,12:11:24,SOL-TNK-9,ON
10/22/2019,12:11:24,SOL-TNK-11,ON
10/22/2019,12:11:24,SOL-TNK-10,ON
10/22/2019,12:11:24,SOL-TNK-12,ON
10/22/2019,12:11:24,WHITE-TNK-11,RampUp
10/22/2019,12:11:24,BLUE-TNK-11,RampUp
10/22/2019,12:11:24,WHITE-TNK-12,RampUp
10/22/2019,12:11:24,BLUE-TNK-12,RampUp
10/22/2019,13:54:01,WHITE-TNK-9,RampUp
10/22/2019,13:54:01,BLUE-TNK-9,RampUp
10/22/2019,13:54:01,WHITE-TNK-10,RampUp
10/22/2019,13:54:01,BLUE-TNK-10,RampUp
10/22/2019,13:54:01,SOL-TNK-9,ON
10/22/2019,13:54:01,SOL-TNK-11,ON
10/22/2019,13:54:01,SOL-TNK-10,ON
10/22/2019,13:54:01,SOL-TNK-12,ON
10/22/2019,13:54:01,WHITE-TNK-11,RampUp
10/22/2019,13:54:01,BLUE-TNK-11,RampUp
10/22/2019,13:54:01,WHITE-TNK-12,RampUp
10/22/2019,13:54:01,BLUE-TNK-12,RampUp
10/22/2019,16:57:56,WHITE-TNK-9,RampUp
10/22/2019,16:57:56,BLUE-TNK-9,RampUp
10/22/2019,16:57:56,WHITE-TNK-10,RampUp
10/22/2019,16:57:56,BLUE-TNK-10,RampUp
10/22/2019,16:57:56,SOL-TNK-9,ON
10/22/2019,16:57:56,SOL-TNK-11,ON
10/22/2019,16:57:56,SOL-TNK-10,ON
10/22/2019,16:57:56,SOL-TNK-12,ON
10/22/2019,16:57:56,WHITE-TNK-11,RampUp
10/22/2019,16:57:56,BLUE-TNK-11,RampUp
10/22/2019,16:57:56,WHITE-TNK-12,RampUp
10/22/2019,16:57:56,BLUE-TNK-12,RampUp
10/22/2019,16:59:00,BLUE-TNK-9,OFF
10/22/2019,16:59:00,BLUE-TNK-10,OFF
10/22/2019,16:59:00,BLUE-TNK-11,OFF
10/22/2019,16:59:00,BLUE-TNK-12,OFF
10/22/2019,17:19:13,WHITE-TNK-9,RampUp
10/22/2019,17:19:13,WHITE-TNK-10,RampUp
10/22/2019,17:19:13,SOL-TNK-9,ON
10/22/2019,17:19:13,SOL-TNK-11,ON
10/22/2019,17:19:13,SOL-TNK-10,ON
10/22/2019,17:19:13,SOL-TNK-12,ON
10/22/2019,17:19:13,WHITE-TNK-11,RampUp
10/22/2019,17:19:13,WHITE-TNK-12,RampUp
10/22/2019,17:23:43,WHITE-TNK-9,RampUp
10/22/2019,17:23:43,WHITE-TNK-10,RampUp
10/22/2019,17:23:43,SOL-TNK-9,ON
10/22/2019,17:23:43,SOL-TNK-11,ON
10/22/2019,17:23:43,SOL-TNK-10,ON
10/22/2019,17:23:43,SOL-TNK-12,ON
10/22/2019,17:23:43,WHITE-TNK-11,RampUp
10/22/2019,17:23:43,WHITE-TNK-12,RampUp
10/22/2019,18:12:00,WHITE-TNK-9,OFF
10/22/2019,18:12:00,WHITE-TNK-10,OFF
10/22/2019,18:12:00,WHITE-TNK-11,OFF
10/22/2019,18:12:00,WHITE-TNK-12,OFF
10/23/2019,06:47:00,BLUE-TNK-9,RampUp
10/23/2019,06:47:00,BLUE-TNK-10,RampUp
10/23/2019,06:47:00,BLUE-TNK-11,RampUp
10/23/2019,06:47:00,BLUE-TNK-12,RampUp
10/23/2019,07:05:00,WHITE-TNK-9,RampUp
10/23/2019,07:05:00,WHITE-TNK-10,RampUp
10/23/2019,07:05:00,WHITE-TNK-11,RampUp
10/23/2019,07:05:00,WHITE-TNK-12,RampUp
10/23/2019,13:28:21,SOL-TNK-11,OFF
10/23/2019,13:28:21,SOL-TNK-12,OFF
10/23/2019,17:48:00,BLUE-TNK-9,OFF
10/23/2019,17:48:00,BLUE-TNK-10,OFF
10/23/2019,17:48:00,BLUE-TNK-11,OFF
10/23/2019,17:48:00,BLUE-TNK-12,OFF
10/23/2019,18:11:00,WHITE-TNK-9,OFF
10/23/2019,18:11:00,WHITE-TNK-10,OFF
10/23/2019,18:11:00,WHITE-TNK-11,OFF
10/23/2019,18:11:00,WHITE-TNK-12,OFF
10/24/2019,07:06:00,WHITE-TNK-9,RampUp
10/24/2019,07:06:00,WHITE-TNK-10,RampUp
10/24/2019,07:06:00,WHITE-TNK-11,RampUp
10/24/2019,07:06:00,WHITE-TNK-12,RampUp
10/24/2019,07:36:00,BLUE-TNK-9,RampUp
10/24/2019,07:36:00,BLUE-TNK-10,RampUp
10/24/2019,07:36:00,BLUE-TNK-11,RampUp
10/24/2019,07:36:00,BLUE-TNK-12,RampUp
10/24/2019,18:10:00,WHITE-TNK-9,OFF
10/24/2019,18:10:00,WHITE-TNK-10,OFF
10/24/2019,18:10:00,WHITE-TNK-11,OFF
10/24/2019,18:10:00,WHITE-TNK-12,OFF
10/24/2019,18:37:00,BLUE-TNK-9,OFF
10/24/2019,18:37:00,BLUE-TNK-10,OFF
10/24/2019,18:37:00,BLUE-TNK-11,OFF
10/24/2019,18:37:00,BLUE-TNK-12,OFF
10/25/2019,07:07:00,WHITE-TNK-9,RampUp
10/25/2019,07:07:00,WHITE-TNK-10,RampUp
10/25/2019,07:07:00,WHITE-TNK-11,RampUp
10/25/2019,07:07:00,WHITE-TNK-12,RampUp
10/25/2019,08:25:00,BLUE-TNK-9,RampUp
10/25/2019,08:25:00,BLUE-TNK-10,RampUp
10/25/2019,08:25:00,BLUE-TNK-11,RampUp
10/25/2019,08:25:00,BLUE-TNK-12,RampUp
10/25/2019,09:18:41,WHITE-TNK-9,RampUp
10/25/2019,09:18:41,BLUE-TNK-9,RampUp
10/25/2019,09:18:41,WHITE-TNK-10,RampUp
10/25/2019,09:18:41,BLUE-TNK-10,RampUp
10/25/2019,09:18:41,SOL-TNK-9,ON
10/25/2019,09:18:41,SOL-TNK-10,ON
10/25/2019,09:18:41,WHITE-TNK-11,RampUp
10/25/2019,09:18:41,BLUE-TNK-11,RampUp
10/25/2019,09:18:41,WHITE-TNK-12,RampUp
10/25/2019,09:18:41,BLUE-TNK-12,RampUp
10/25/2019,18:09:00,WHITE-TNK-9,OFF
10/25/2019,18:09:00,WHITE-TNK-10,OFF
10/25/2019,18:09:00,WHITE-TNK-11,OFF
10/25/2019,18:09:00,WHITE-TNK-12,OFF
10/25/2019,19:26:00,BLUE-TNK-9,OFF
10/25/2019,19:26:00,BLUE-TNK-10,OFF
10/25/2019,19:26:00,BLUE-TNK-11,OFF
10/25/2019,19:26:00,BLUE-TNK-12,OFF
10/26/2019,07:08:00,WHITE-TNK-9,RampUp
10/26/2019,07:08:00,WHITE-TNK-10,RampUp
10/26/2019,07:08:00,WHITE-TNK-11,RampUp
10/26/2019,07:08:00,WHITE-TNK-12,RampUp
10/26/2019,09:14:00,BLUE-TNK-9,RampUp
10/26/2019,09:14:00,BLUE-TNK-10,RampUp
10/26/2019,09:14:00,BLUE-TNK-11,RampUp
10/26/2019,09:14:00,BLUE-TNK-12,RampUp
10/26/2019,18:08:00,WHITE-TNK-9,OFF
10/26/2019,18:08:00,WHITE-TNK-10,OFF
10/26/2019,18:08:00,WHITE-TNK-11,OFF
10/26/2019,18:08:00,WHITE-TNK-12,OFF
10/26/2019,20:15:00,BLUE-TNK-9,OFF
10/26/2019,20:15:00,BLUE-TNK-10,OFF
10/26/2019,20:15:00,BLUE-TNK-11,OFF
10/26/2019,20:15:00,BLUE-TNK-12,OFF
10/27/2019,07:08:00,WHITE-TNK-9,RampUp
10/27/2019,07:08:00,WHITE-TNK-10,RampUp
10/27/2019,07:08:00,WHITE-TNK-11,RampUp
10/27/2019,07:08:00,WHITE-TNK-12,RampUp
10/27/2019,10:02:00,BLUE-TNK-9,RampUp
10/27/2019,10:02:00,BLUE-TNK-10,RampUp
10/27/2019,10:02:00,BLUE-TNK-11,RampUp
10/27/2019,10:02:00,BLUE-TNK-12,RampUp
10/27/2019,18:06:00,WHITE-TNK-9,OFF
10/27/2019,18:06:00,WHITE-TNK-10,OFF
10/27/2019,18:06:00,WHITE-TNK-11,OFF
10/27/2019,18:06:00,WHITE-TNK-12,OFF
10/27/2019,21:03:00,BLUE-TNK-9,OFF
10/27/2019,21:03:00,BLUE-TNK-10,OFF
10/27/2019,21:03:00,BLUE-TNK-11,OFF
10/27/2019,21:03:00,BLUE-TNK-12,OFF
10/28/2019,07:09:00,WHITE-TNK-9,RampUp
10/28/2019,07:09:00,WHITE-TNK-10,RampUp
10/28/2019,07:09:00,WHITE-TNK-11,RampUp
10/28/2019,07:09:00,WHITE-TNK-12,RampUp
10/28/2019,10:50:00,BLUE-TNK-9,RampUp
10/28/2019,10:50:00,BLUE-TNK-10,RampUp
10/28/2019,10:50:00,BLUE-TNK-11,RampUp
10/28/2019,10:50:00,BLUE-TNK-12,RampUp
10/28/2019,18:05:00,WHITE-TNK-9,OFF
10/28/2019,18:05:00,WHITE-TNK-10,OFF
10/28/2019,18:05:00,WHITE-TNK-11,OFF
10/28/2019,18:05:00,WHITE-TNK-12,OFF
10/28/2019,21:51:00,BLUE-TNK-9,OFF
10/28/2019,21:51:00,BLUE-TNK-10,OFF
10/28/2019,21:51:00,BLUE-TNK-11,OFF
10/28/2019,21:51:00,BLUE-TNK-12,OFF
