Date,Probe,Type,Value
01/20/2020 00:00:00,Tmp-9,Temp,17.0
01/20/2020 00:00:00,pH-9,pH,7.65
01/20/2020 00:00:00,Tmp-10,Temp,17.1
01/20/2020 00:00:00,pH-10,pH,7.66
01/20/2020 00:00:00,Tmp-11,Temp,17.0
01/20/2020 00:00:00,pH-11,pH,8.01
01/20/2020 00:00:00,Tmp-12,Temp,17.0
01/20/2020 00:00:00,pH-12,pH,7.94
01/20/2020 00:00:00,TMP-S,Temp,15.5
01/20/2020 00:00:00,PH-Smp,pH,7.93
01/20/2020 00:10:00,Tmp-9,Temp,17.0
01/20/2020 00:10:00,pH-9,pH,7.65
01/20/2020 00:10:00,Tmp-10,Temp,17.1
01/20/2020 00:10:00,pH-10,pH,7.65
01/20/2020 00:10:00,Tmp-11,Temp,17.0
01/20/2020 00:10:00,pH-11,pH,8.01
01/20/2020 00:10:00,Tmp-12,Temp,17.0
01/20/2020 00:10:00,pH-12,pH,7.94
01/20/2020 00:10:00,TMP-S,Temp,14.8
01/20/2020 00:10:00,PH-Smp,pH,7.94
01/20/2020 00:20:00,Tmp-9,Temp,17.0
01/20/2020 00:20:00,pH-9,pH,7.65
01/20/2020 00:20:00,Tmp-10,Temp,17.1
01/20/2020 00:20:00,pH-10,pH,7.66
01/20/2020 00:20:00,Tmp-11,Temp,17.0
01/20/2020 00:20:00,pH-11,pH,8.00
01/20/2020 00:20:00,Tmp-12,Temp,17.0
01/20/2020 00:20:00,pH-12,pH,7.94
01/20/2020 00:20:00,TMP-S,Temp,15.3
01/20/2020 00:20:00,PH-Smp,pH,7.93
01/20/2020 00:30:00,Tmp-9,Temp,17.0
01/20/2020 00:30:00,pH-9,pH,7.65
01/20/2020 00:30:00,Tmp-10,Temp,17.1
01/20/2020 00:30:00,pH-10,pH,7.65
01/20/2020 00:30:00,Tmp-11,Temp,17.0
01/20/2020 00:30:00,pH-11,pH,8.00
01/20/2020 00:30:00,Tmp-12,Temp,17.0
01/20/2020 00:30:00,pH-12,pH,7.94
01/20/2020 00:30:00,TMP-S,Temp,14.9
01/20/2020 00:30:00,PH-Smp,pH,7.94
01/20/2020 00:40:00,Tmp-9,Temp,17.0
01/20/2020 00:40:00,pH-9,pH,7.65
01/20/2020 00:40:00,Tmp-10,Temp,17.1
01/20/2020 00:40:00,pH-10,pH,7.66
01/20/2020 00:40:00,Tmp-11,Temp,17.0
01/20/2020 00:40:00,pH-11,pH,8.00
01/20/2020 00:40:00,Tmp-12,Temp,17.0
01/20/2020 00:40:00,pH-12,pH,7.94
01/20/2020 00:40:00,TMP-S,Temp,15.1
01/20/2020 00:40:00,PH-Smp,pH,7.89
01/20/2020 00:50:00,Tmp-9,Temp,17.0
01/20/2020 00:50:00,pH-9,pH,7.65
01/20/2020 00:50:00,Tmp-10,Temp,17.1
01/20/2020 00:50:00,pH-10,pH,7.65
01/20/2020 00:50:00,Tmp-11,Temp,17.0
01/20/2020 00:50:00,pH-11,pH,8.00
01/20/2020 00:50:00,Tmp-12,Temp,17.0
01/20/2020 00:50:00,pH-12,pH,7.94
01/20/2020 00:50:00,TMP-S,Temp,15.2
01/20/2020 00:50:00,PH-Smp,pH,7.94
01/20/2020 01:00:00,Tmp-9,Temp,17.0
01/20/2020 01:00:00,pH-9,pH,7.65
01/20/2020 01:00:00,Tmp-10,Temp,17.1
01/20/2020 01:00:00,pH-10,pH,7.66
01/20/2020 01:00:00,Tmp-11,Temp,17.0
01/20/2020 01:00:00,pH-11,pH,8.00
01/20/2020 01:00:00,Tmp-12,Temp,17.0
01/20/2020 01:00:00,pH-12,pH,7.94
01/20/2020 01:00:00,TMP-S,Temp,14.6
01/20/2020 01:00:00,PH-Smp,pH,7.95
01/20/2020 01:10:00,Tmp-9,Temp,17.0
01/20/2020 01:10:00,pH-9,pH,7.65
01/20/2020 01:10:00,Tmp-10,Temp,17.1
01/20/2020 01:10:00,pH-10,pH,7.65
01/20/2020 01:10:00,Tmp-11,Temp,17.0
01/20/2020 01:10:00,pH-11,pH,8.00
01/20/2020 01:10:00,Tmp-12,Temp,17.0
01/20/2020 01:10:00,pH-12,pH,7.94
01/20/2020 01:10:00,TMP-S,Temp,15.1
01/20/2020 01:10:00,PH-Smp,pH,7.94
01/20/2020 01:20:00,Tmp-9,Temp,17.0
01/20/2020 01:20:00,pH-9,pH,7.65
01/20/2020 01:20:00,Tmp-10,Temp,17.1
01/20/2020 01:20:00,pH-10,pH,7.65
01/20/2020 01:20:00,Tmp-11,Temp,17.0
01/20/2020 01:20:00,pH-11,pH,8.00
01/20/2020 01:20:00,Tmp-12,Temp,17.0
01/20/2020 01:20:00,pH-12,pH,7.94
01/20/2020 01:20:00,TMP-S,Temp,15.0
01/20/2020 01:20:00,PH-Smp,pH,7.95
01/20/2020 01:30:00,Tmp-9,Temp,17.0
01/20/2020 01:30:00,pH-9,pH,7.65
01/20/2020 01:30:00,Tmp-10,Temp,17.1
01/20/2020 01:30:00,pH-10,pH,7.65
01/20/2020 01:30:00,Tmp-11,Temp,17.0
01/20/2020 01:30:00,pH-11,pH,8.00
01/20/2020 01:30:00,Tmp-12,Temp,17.0
01/20/2020 01:30:00,pH-12,pH,7.94
01/20/2020 01:30:00,TMP-S,Temp,14.9
01/20/2020 01:30:00,PH-Smp,pH,7.94
01/20/2020 01:40:00,Tmp-9,Temp,17.0
01/20/2020 01:40:00,pH-9,pH,7.65
01/20/2020 01:40:00,Tmp-10,Temp,17.1
01/20/2020 01:40:00,pH-10,pH,7.65
01/20/2020 01:40:00,Tmp-11,Temp,17.0
01/20/2020 01:40:00,pH-11,pH,8.00
01/20/2020 01:40:00,Tmp-12,Temp,17.0
01/20/2020 01:40:00,pH-12,pH,7.94
01/20/2020 01:40:00,TMP-S,Temp,15.0
01/20/2020 01:40:00,PH-Smp,pH,7.94
01/20/2020 01:50:00,Tmp-9,Temp,17.0
01/20/2020 01:50:00,pH-9,pH,7.65
01/20/2020 01:50:00,Tmp-10,Temp,17.1
01/20/2020 01:50:00,pH-10,pH,7.65
01/20/2020 01:50:00,Tmp-11,Temp,17.0
01/20/2020 01:50:00,pH-11,pH,8.00
01/20/2020 01:50:00,Tmp-12,Temp,17.0
01/20/2020 01:50:00,pH-12,pH,7.94
01/20/2020 01:50:00,TMP-S,Temp,14.8
01/20/2020 01:50:00,PH-Smp,pH,7.93
01/20/2020 02:00:00,Tmp-9,Temp,17.0
01/20/2020 02:00:00,pH-9,pH,7.66
01/20/2020 02:00:00,Tmp-10,Temp,17.1
01/20/2020 02:00:00,pH-10,pH,7.66
01/20/2020 02:00:00,Tmp-11,Temp,17.0
01/20/2020 02:00:00,pH-11,pH,8.00
01/20/2020 02:00:00,Tmp-12,Temp,17.0
01/20/2020 02:00:00,pH-12,pH,7.94
01/20/2020 02:00:00,TMP-S,Temp,15.2
01/20/2020 02:00:00,PH-Smp,pH,7.94
01/20/2020 02:10:00,Tmp-9,Temp,17.0
01/20/2020 02:10:00,pH-9,pH,7.65
01/20/2020 02:10:00,Tmp-10,Temp,17.1
01/20/2020 02:10:00,pH-10,pH,7.65
01/20/2020 02:10:00,Tmp-11,Temp,17.0
01/20/2020 02:10:00,pH-11,pH,8.00
