Date,Probe,Type,Value
01/20/2020 00:00:00,Tmp-17,Temp,17.0
01/20/2020 00:00:00,pH-17,pH,7.91
01/20/2020 00:00:00,Tmp-18,Temp,17.0
01/20/2020 00:00:00,pH-18,pH,7.74
01/20/2020 00:00:00,Tmp-19,Temp,17.0
01/20/2020 00:00:00,pH-19,pH,7.87
01/20/2020 00:00:00,Tmp-20,Temp,17.0
01/20/2020 00:00:00,pH-20,pH,7.82
01/20/2020 00:10:00,Tmp-17,Temp,17.0
01/20/2020 00:10:00,pH-17,pH,7.91
01/20/2020 00:10:00,Tmp-18,Temp,17.0
01/20/2020 00:10:00,pH-18,pH,7.75
01/20/2020 00:10:00,Tmp-19,Temp,17.0
01/20/2020 00:10:00,pH-19,pH,7.87
01/20/2020 00:10:00,Tmp-20,Temp,17.0
01/20/2020 00:10:00,pH-20,pH,7.82
01/20/2020 00:20:00,Tmp-17,Temp,17.0
01/20/2020 00:20:00,pH-17,pH,7.92
01/20/2020 00:20:00,Tmp-18,Temp,17.0
01/20/2020 00:20:00,pH-18,pH,7.73
01/20/2020 00:20:00,Tmp-19,Temp,17.0
01/20/2020 00:20:00,pH-19,pH,7.88
01/20/2020 00:20:00,Tmp-20,Temp,17.0
01/20/2020 00:20:00,pH-20,pH,7.84
01/20/2020 00:30:00,Tmp-17,Temp,17.0
01/20/2020 00:30:00,pH-17,pH,7.92
01/20/2020 00:30:00,Tmp-18,Temp,17.0
01/20/2020 00:30:00,pH-18,pH,7.73
01/20/2020 00:30:00,Tmp-19,Temp,17.0
01/20/2020 00:30:00,pH-19,pH,7.87
01/20/2020 00:30:00,Tmp-20,Temp,17.0
01/20/2020 00:30:00,pH-20,pH,7.84
01/20/2020 00:40:00,Tmp-17,Temp,17.0
01/20/2020 00:40:00,pH-17,pH,7.91
01/20/2020 00:40:00,Tmp-18,Temp,17.0
01/20/2020 00:40:00,pH-18,pH,7.65
01/20/2020 00:40:00,Tmp-19,Temp,17.0
01/20/2020 00:40:00,pH-19,pH,7.86
01/20/2020 00:40:00,Tmp-20,Temp,17.0
01/20/2020 00:40:00,pH-20,pH,7.77
01/20/2020 00:50:00,Tmp-17,Temp,17.0
01/20/2020 00:50:00,pH-17,pH,7.84
01/20/2020 00:50:00,Tmp-18,Temp,16.9
01/20/2020 00:50:00,pH-18,pH,7.63
01/20/2020 00:50:00,Tmp-19,Temp,17.0
01/20/2020 00:50:00,pH-19,pH,7.82
01/20/2020 00:50:00,Tmp-20,Temp,17.0
01/20/2020 00:50:00,pH-20,pH,7.77
01/20/2020 01:00:00,Tmp-17,Temp,16.9
01/20/2020 01:00:00,pH-17,pH,7.81
01/20/2020 01:00:00,Tmp-18,Temp,17.0
01/20/2020 01:00:00,pH-18,pH,7.63
01/20/2020 01:00:00,Tmp-19,Temp,17.0
01/20/2020 01:00:00,pH-19,pH,7.81
01/20/2020 01:00:00,Tmp-20,Temp,17.0
01/20/2020 01:00:00,pH-20,pH,7.77
01/20/2020 01:10:00,Tmp-17,Temp,17.1
01/20/2020 01:10:00,pH-17,pH,7.82
01/20/2020 01:10:00,Tmp-18,Temp,17.0
01/20/2020 01:10:00,pH-18,pH,7.63
01/20/2020 01:10:00,Tmp-19,Temp,17.0
01/20/2020 01:10:00,pH-19,pH,7.81
01/20/2020 01:10:00,Tmp-20,Temp,17.0
